#CODE;ENGLISH;x;;;
EVTDESCfaceless.101;Вы тайно отправили письмо Гильдии Безликих в Браавос о том, что вам требуются их услуги. Вскоре они ответят...;x;;;
EVTOPTAfaceless.101;Назовите мне вашу цену, убийцы;x;;;
EVTOPTBfaceless.101;Убирайся!;x;;;
EVTDESCfaceless.5;К вам приближается таинственный человек в капюшоне. 'Это можно предоставить в дар Смерти, за справедливую цену'. После стояния в тени некоторое время, он наконец говорит: 'Человек не примет предложенную цену. Человек должен уйти.';x;;;
EVTDESCfaceless.3;К вам приближается таинственный человек в капюшоне. 'Это можно предоставить в дар Смерти, за справедливую цену'. После стояния в тени некоторое время, он выходит на свет. 'Только жизнью можно заплатить за смерть. Человек должен отдать  [Root.GetHerHis] ребенка богу Смерти, так что он может сказать человеку имя.';x;;;
EVTDESCfaceless.2;К вам приближается таинственный человек в капюшоне. 'Это можно предоставить в дар Смерти, за справедливую цену'. После стояния в тени некоторое время, он выходит на свет. 'Цена высока. Человек должен заплатить, и тогда бог Смерти услышит имя.';x;;;
EVTDESCfaceless.4;К вам приближается таинственный человек в капюшоне. 'Это можно предоставить в дар Смерти, за справедливую цену'. После стояния в тени некоторое время, он выходит на свет. 'Цена должна быть оплачена кровью. Многоликий бог - часть тебя.';x;;;
EVTOPTAfaceless.5;Возможно тогда в другой раз;x;;;
EVTOPTAfaceless.3;Великое жертвоприношение должно быть совершено;x;;;
EVTOPTBfaceless.3;Мой ребенок?! Ты сошел с ума, браавосиец? Убирайся отсюда, пока я тебя не повесил.;x;;;
EVTOPTAfaceless.2;Прекрасно.;x;;;
EVTOPTBfaceless.2;Ты сошел с ума, браавосиец? Этих денег хватит, чтобы нанять армию. Убирайся отсюда;x;;;
EVTOPTAfaceless.4;Я заплачу своей кровью.;x;;;
EVTOPTBfaceless.4;Проваливай! Стража!;x;;;
EVTDESCfaceless.8;Человек в капюшоне приближается к вам снова. 'Имя было названо и долг был уплачен. Человек должен идти'. Вы видите, как лицо человека меняется под его капюшоном. Спустя мгновение человек исчезает, и вам становится интересно, был ли он здесь вообще.;x;;;
EVTOPTAfaceless.8;Очень хорошо.;x;;;
EVTDESCfaceless.6;Вы принимаете сделку и отдаете монету, оставленную вам Безликим, браавосийскому купцу и называете секретные слова. На следующий день вновь появляется человек в капюшоне. Он спрашивает у вас имя.;x;;;
EVTOPTAfaceless.6;Я шепчу ему на ухо имя. 'Это [Root.PlotTarget.GetTitledFirstName]';x;;;
EVTDESCfaceless.7;Дрожь неожиданно охватывает вас, пока вы стоите на балконе. Что то не так. Обернувшись, вы видите человека в капюшоне, совсем рядом. Человек произносит 'Валар Моргулис', и это было последнее, что вы слышали, перед ударом о землю.;x;;;
EVTOPTAfaceless.7;Аааа…!;x;;;
TOOLTIPfaceless.7;Смерть явится;x;;;
EVTDESC20800509;Таинственный человек дает вам монетку. Он наставляет вас отдать ее любому браавосийцу и сказать ему тайные слова, если у вас есть имя для Многоликого Бога. Он шепчет эти слова вам на ухо (Подсказка: Чтобы убить цель, выберите персонажа, затем меню личного взаимодействия с ним. Убийство находится в подменю действий.;x;;;
EVTOPTA20800509;У вас будет имя.;x;;;
EVTDESCfaceless.9;После спасения рыцаря от вашего маршала, рыцарь хочет поговорить с вами наедине. 'Жизнь человека была спасена. Жизнь была отнята у бога Смерти, жизнь будет искуплена. Скажите человеку имя, и он исполнит дар смерти.';x;;;
EVTOPTAfaceless.9;Я правильно сделал, вытащив вас из подземелья.;x;;;
plot_kill_faceless_men;Отправить за Безликим;x;;;
plot_kill_faceless_men_desc;Безликие - гильдия убийц из Браавоса. Если вы готовы заплатить высокую цену, [Root.PlotTarget.GetTitledFirstName] будет убит[Root.GetEndA] без каких-либо улик.;x;;;
plot_kill_faceless_men_SPYMASTER;[Root.GetMySpymasterName] [This.GetTitledFirstName] имеет навык интриги не менее §Y18§!\n;x;;;
TOOLTIPfaceless.1;Безликие рассмотрят ваш запрос;x;;;
EVTOPTA20800003;Скажите Безликому '[FromFrom.GetFirstNameWithDynasty]';x;;;
EVTDESCfaceless.11;[From.GetTitledFirstName] всегда был[From.GetEndA] неуловимым человеком, никто не знал, что у н[From.GetHerHis] на уме. Однажды ночью [From.GetSheHe] просто исчез[From.GetNoneE], никто не видел, чтобы [From.GetSheHe] покинул[From.GetEndA] город [Root.Capital.GetName]....;x;;;
EVTOPTAfaceless.11;Я вижу;x;;;
EVTDESCfaceless.12;Гильдия преуспела за последние годы, [Root.Liege.GetTitledFirstName] и [Root.Liege.PrimaryTitle.GetName] будут обложены налогом.;x;;;
EVTOPTAfaceless.12;Бизнес - это хорошо;x;;;
TOOLTIPfaceless.13;Сбор §Y20%§! всех доходов каждые §Y5§! лет. §Y[Root.PrimaryTitle.hits_revenue.GetValue]§!¤ выплатит в этом году.;x;;;
EVTDESCfaceless.13;Гильдия преуспевала все эти годы, выполняя заказные убийства повсюду в земле [From.PrimaryTitle.GetName]. Как следствие, налог назначается вами, так как вы [Root.GetTitle] земли [Root.PrimaryTitle.GetName].;x;;;
EVTOPTAfaceless.13;Прекрасная работа;x;;;
TOOLTIPfacelessTAX;Гильдия в земле [From.PrimaryTitle.GetName] должна §Y20%§! от всех доходов каждые §Y5§! лет. §Y[From.PrimaryTitle.hits_revenue.GetValue]§!¤ выплатит в этом году.;x;;;
EVTDESCfaceless.50;[FromFrom.GetTitledFirstName] нанял[FromFrom.GetEndA] Безликого и [From.GetTitledFirstName] был[From.GetEndA] убит[From.GetEndA];x;;;
EVTDESCFREECITIES101;Страшный голод поразил Пентос, многие из его жителей погибли, другие находятся на грани бунта. Может быть, это боги гневаются на нас? Может быть, если мы принесем Принца Города в жертву, это успокоит их?;x;;;
EVTOPTAFREECITIES101;Да, это должно быть сделано;x;;;
EVTOPTCFREECITIES101;У меня нет выбора в этом вопросе;x;;;
EVTOPTBFREECITIES101;Нет, это жестоко;x;;;
EVTDESCFREECITIES1011;Страшный голод поразил Пентос, многие из его жителей погибли, другие находятся на грани бунта. [From.GetTitledFirstName] и Совет магистров предложили принести меня в жертву богам!;x;;;
EVTOPTAFREECITIES1011;Нет!! Я не сделал ничего плохого!;x;;;
EVTDESCFREECITIES1012;Страшный голод поразил Пентос, многие из его жителей погибли, другие находятся на грани бунта. [FromFrom.GetTitledFirstName] и Совет магистров решили, что это проявление гнева Богов, и предложили, что [From.GetTitledFirstName] будет принесён в жертву.;x;;;
EVTOPTAFREECITIES1012;Хорошо, я уверен, что это поможет;x;;;
EVTDESCFREECITIES102;[From.PrimaryTitle.GetName] победил, а мы проиграли. Народ Пентоса считает, что цена должна быть уплачена за то, чтобы боги вновь благоволили нам. По традиции, они требуют принести Принца Города в жертву;x;;;
TOOLTIPfree_cities.1011;был принесён в жертву;x;;;
EVTDESCFREECITIES1021;[From.GetTitledFirstName] проиграл войну и потерпел поражение. Народ потребовал, чтобы я, как глава города, был принесен в жертву, чтобы успокоить богов. [From.GetTitledFirstName] исполнил это, и мое горло было перерезано у алтаря…;x;;;
EVTDESCFREECITIES1022;[FromFrom.GetTitledFirstName] проиграл войну и потерпел поражение. Народ потребовал, чтобы [From.GetTitledFirstName], как глава города, был принесен в жертву, дабы успокоить богов. [From.GetTitledFirstName] сделал это, и горло [From.GetHerHis] было перерезано у алтаря...;x;;;
EVTOPTAFREECITIES1022;Благородная смерть;x;;;
EVTDESC72132;Как Принц Города, я обязан присутствовать на всех праздниках и балах, чтобы сидеть во главе стола, и я посещу персонажа [From.GetTitledFirstName] на празднике. Я прибыл на праздник, который устроил [From.GetFirstName], в паланкине из золота и слоновой кости и получил теплый прием и главное место за столом.;x;;;
EVTOPTA72132;Пусть празднество начнется!;x;;;
EVTDESC72133;Как правитель города, [From.GetTitledFirstName] должен присутствовать на всех праздниках, чтобы сидеть во главе стола, и он сделает это и на моем празднике. Днем, [From.GetSheHe] прибывает в паланкине из слоновой кости и золота и получает теплый прием и главное место за столом.;x;;;
EVTOPTA72133;Мой [From.GetTitle], мы начнем по вашему слову;x;;;
EVTDESC72134;Как правитель города, [From.GetTitledFirstName] должен присутствовать на всех праздниках, чтобы сидеть во главе стола, и он сделает это и на празднике, который устроил [From.GetTitledFirstName]. Днем [From.GetSheHe] прибывает в паланкине из слоновой кости и золота и получает теплый прием и главное место за столом.;x;;;
EVTOPTA72134;Я надеюсь, [From.GetSheHe] начнет праздник;x;;;
TOOLTIPfaceless.1SORROWFUL;Жалостливые рассмотрят ваш запрос;x;;;
EVTDESCfaceless.102;Вы тайно отправили письмо Гильдии Жалостливых в Кварт о том, что вам требуются их услуги. Вскоре они ответят...;x;;;
EVTOPTCfaceless.2;Вы сумасшедшие? На эти деньги можно нанять целую армию. Убирайтесь отсюда.;x;;;
EVTOPTCfaceless.3;Мой ребенок?! Вы сумасшедшие? Убирайтесь отсюда, пока я вас не повесил.;x;;;
EVTDESCfaceless.600;Вы принимаете сделку и отдаете монету, оставленную вам Жалостливым, квартийскому купцу и называете секретные слова. На следующий день вновь появляется человек в капюшоне. Он спрашивает у вас имя.;x;;;
EVTDESCfaceless.700;Дрожь неожиданно охватывает вас, пока вы стоите на балконе. Что то не так. Вы вдруг чувствуете, как кто-то схватил вас за горло, не давая позвать на помощь. Нападавший шепчет вам на ухо 'Я сожалею', и это последнее, что вы слышите, перед тем, как он перерезал вам горло;x;;;
plot_kill_sorrowful_men;Отправить за Жалостливым;x;;;
plot_kill_sorrowful_men_desc;Жалостливые - гильдия убийц из Кварта. Если вы заплатите высокую цену, [Root.PlotTarget.GetTitledFirstName] будет убит[Root.GetEndA] без каких-либо улик.;x;;;
EVTDESCfree_cities.8;Каждый год жители Браавоса проводят 10 дней в пиршествах и весельях, празднуя Разоблачение Утеро, тот день, когда Скрытый Город явил себя миру. Как Морскому Владыке Браавоса, мне приходится организовывать эти летние торжества.;x;;;
EVTOPTAfree_cities.8;Пусть праздник начнется!;x;;;
EVTOPTBfree_cities.8;В этом году праздника не будет.;x;;;
title_maid_fields;Дева Полей;x;;;
title_maid_fields_desc;Дева Полей вместе с Девой Морей - это девушки, которых каждый новый год лишает девственности Принц Пентоса.;x;;;
title_maid_seas;Дева Морей;x;;;
title_maid_seas_desc;Дева Морей вместе с Девой Полей - это девушки, которых каждый новый год лишает девственности Принц Пентоса.;x;;;
EVT_DESC_free_cities_1209;Каждый год в Пентесе проходит грандиозный праздник во главе с Принцем Пентоса, в котором он лишает девственности Деву Полей и Деву Морей. Как Магистру Пентоса, мне приходится организовывать эти летние торжества.;x;;;
EVT_OPTA_free_cities_1209;Пусть праздник и дефлорация начнутся!;x;;;
EVT_OPTB_free_cities_1209;В этом году праздника не будет.;x;;;
EVTOPTB72132;Да будет пиршество и дефлорация!;x;;;
EVTDESC72135;В начале каждого нового года Дева Полей и Дева Морей должны быть лишены девственности Принцем Пентоса, который этим приносит процветание на земли. Проводится также грандиозный праздник для всех людей страны.;x;;;
EVTOPTA72135;Я лишу дев девственности как того желают Боги!;x;;;
EVTDESC72136;В начале каждого нового года Дева Полей и Дева Морей должны быть лишены девственности Принцем Пентоса, который этим приносит процветание на земли. Я также проведу грандиозный праздник для всех людей страны.;x;;;
EVTOPTA72136;Мой [From.GetTitle], мы начнем по вашему слову;x;;;
EVTDESC72137;В начале каждого нового года Дева Полей и Дева Морей должны быть лишены девственности Принцем Пентоса, который этим приносит процветание на земли. Проводится также грандиозный праздник для всех людей страны, начало которого объявляет Принц;x;;;
EVTOPTA72137;Я надеюсь, [From.GetSheHe] скоро объявит начало праздника;x;;;
TOOLTIPdeflower_maiden_fields;Дева Полей будет лишена девственности и будет выбрана новая.\n;x;;;
TOOLTIPdeflower_maiden_seas;Дева Морей будет лишена девственности и будет выбрана новая.\n;x;;;
EVTDESC72139;После того, как [From.GetTitleFirstName] лишил вас девственности, вы решили поболтать с ним, и обнаруживаете, что совершенно им очарованы.;x;;;
EVTOPTA72138;Мне бы очень хотелось увидеть его снова.;x;;;
EVTDESC72139;После того, как вы лишили ее девственности, [From.GetTitledFirstName] подошла к вам и, похоже, она очарована вами, кажется, она хочет продолжить с вами отношения...;x;;;
EVTOPTA72139;Она довольно забавная, я бы хотел ее еще увидеть.;x;;;
EVTOPTB72139;Я согласен с ней, она будет моей женой.;x;;;
EVTOPTC72139;Она была всего лишь частью церемонии, не более того.;x;;;
EVTDESCfree_cities.13;Я доказал[GetEndA] искусность в управлении финансами и слухи о моем мастерстве услышали некоторые влиятельные люди. Мне предложили стать Хранителем ключа в знаменитом Железном Банке Браавоса.;x;;;
EVTOPTAfree_cities.13;Я рад[GetEndA] воспользоваться этой возможностью.;x;;;
EVTOPTBfree_cities.13;Я не буду вести дела с Железным Банком.;x;;;
TOOLTIPfree_cities.15;[This.PrimaryTitle.GetFullName] будет распущен;x;;;
opinion_triarchy_three_daughters;Альянс Городов-Государств;x;;;
EVTDESCfree_cities.14;[FromFrom.GetFirstNameWithDynasty] умер и был выбран новый номинальный глава Триархии. Эта честь получил [From.GetFirstNameWithDynasty], взявший имя [From.GetTitledFirstName]. Разумеется, [From.GetHerHis] власть будет небольшой, а реальная власть останется в руках Высшего Совета Магистров.;x;;;
EVTDESCfree_cities.15;[From.PrimaryTitle.GetName] победил в войне против Трех Дочерей. В рамках мирного договора, Союз Триархии должен быть распущен, а номинальный король смещен.;x;;;
EVTOPTAfree_cities.15;Три Дочери снова восстанут;x;;;
EVTDESCfree_cities.16;[FromFrom.PrimaryTitle.GetName] победил в войне против Трех Дочерей. В рамках мирного договора, Союз Триархии должен быть распущен, а номинальный король смещен.;x;;;
republic_alliance_member;Член Альянса;x;;;
republic_alliance_member_option;Союзник;x;;;
republic_alliance_member_desc;[Root.GetFullName] - член альянса Городов-Государств;x;;;
TOOLTIPrepublic_law_1THREEDAUGHTERS;Если [This.GetName] - альянс Городов-Государств, власть государства должна быть, как минимум, средней. Все члены альянса должны иметь мнение о [This.Holder.GetTitledFirstName] не менее 25;x;;;
EVTDESCfree_cities.200;Как приказано, [FromFrom.GetFirstNameWithDynasty] связан[FromFrom.GetEndA] и заткнут[FromFrom.GetEndA] кляпом у алтаря Черного Козла. Жрецы творят священные обряды и молитвы прежде чем разрезают [FromFrom.GetHerHis] горло, позволяя жертвенной крови окропить алтарь Черного Козла.;x;;;
EVTOPTAfree_cities.200;Эта жертва крови, несомненно, порадует Черная Козла;x;;;
EVTDESCfree_cities.201;На рассвете вас связали и заткнули рот ваши тюремщики, сопровождающие вас к храму Черного Козла. Вас ставят на алтарь, и священники начинают выполнять обряды и молитвы. Наконец, ваше горло перерезают и ваша жизнь позволят насытить алтарь в жертву своему богу.;x;;;
EVTOPTAfree_cities.201;Аррггх!;x;;;
EVTDESCFREECITIES202;Великий голод в области [Root.PrimaryTitle.GetName], многие умирают, и люди находятся на грани бунта. Для разрешения кризиса высшая знать города предлагает своих собственных детей, чтобы задобрить Черного Козла.;x;;;
EVTDESCFREECITIES202B;[Root.PrimaryTitle.GetName] в осаде, враги одерживают верх. Для разрешения кризиса высшая знать предложила своих детей, чтобы задобрить Черного Козла.;x;;;
EVTOPTAFREECITIES202;Да, Черный Козел требует жертвенной крови;x;;;
TOOLTIPFREECITIES202;Вы и все последователи черного козла в области [Root.PrimaryTitle.GetName] будут вынуждены принести ребенка в жертву.\n(будут предложены прочие родственники или придворные, если вы бездетны);x;;;
EVTOPTCFREECITIES202;У меня нет права голоса в этом вопросе;x;;;
EVTOPTBFREECITIES202;Нет, что бы это дало?;x;;;
EVTDESCFREECITIES203;Великий голод поразил область [From.PrimaryTitle.GetName], многие умирают, и люди находятся на грани бунта. [From.GetTitledFirstName] решил, что для разрешения кризиса высшая знать города должна предложить своих собственных детей, для задобрения Черного Козла.;x;;;
EVTDESCFREECITIES203B;[From.PrimaryTitle.GetName] в осаде, враги одерживают верх. [From.GetTitledFirstName] решил, что для разрешения кризиса высшая знать должна предложить своих детей, чтобы задобрить Черного Козла.;x;;;
EVTDESCFREECITIES203C;Кто будет жертвой Черному Козлу?;x;;;
EVTOPTAFREECITIES203;[black_goat_sacrifice_1.GetTitledFirstName] будет моей жертвой;x;;;
EVTOPTBFREECITIES203;Мое предложение - [black_goat_sacrifice_2.GetTitledFirstName];x;;;
EVTOPTCFREECITIES203;[black_goat_sacrifice_3.GetTitledFirstName];x;;;
EVTOPTDFREECITIES203;[black_goat_sacrifice_4.GetTitledFirstName] задобрит Черного Козла;x;;;
EVTDESCFREECITIES204;Вся знать области [Root.PrimaryTitle.GetName] выбрала свои жертвы, все они связаны и стоят на алтаре в храме Черного Козла. Жрецы совершают сложные обряды и молитвы, прося милости Черного Козла чтобы спасти голод. Затем всем жертвам перерезают горла по очереди, реки крови образуются на алтаре;x;;;
EVTDESCFREECITIES204B;Вся знать области [Root.PrimaryTitle.GetName] выбрала свои жертвы, все они связаны и стоят на алтаре в храме Черного Козла. Жрецы совершают сложные обряды и молитвы, прося Черного Козла защитить их от врагов. Затем всем жертвам перерезают горла по очереди, реки крови образуются на алтаре;x;;;
EVTOPTAFREECITIES204;Наше рвение, несомненно, порадует темного Бога;x;;;
EVTDESCfeast.33;Черный Козел требует ежедневной кровавой жертвы. Телята, быки и лошади - это животные, чаще всего приносимые алтарю Черного Козла, но в священные дни осужденные преступники могут оказаться под ножами жрецов в рясах. Поэтому, перед праздником, на рассвете, необходимо совершить такую жертву.;x;;;
EVTOPTAfeast.33;Некоторые преступники из темниц;x;;;
EVTOPTBfeast.33;Я предложу животных;x;;;
EVTOPTCfeast.33;Нет, это устаревший обычай;x;;;
EVTDESCfeast.34;Черный Козел требует ежедневной кровавой жертвы. Телята, быки и лошади - это животные, чаще всего приносимые алтарю Черного Козла, но в священные дни осужденные преступники могут оказаться под ножами жрецов в рясах. Поскольку это священный день, [From.GetTitledFirstName] решил[From.GetEndA] взять осужденных из своих темниц. Их глотки перережут на рассвете перед празднеством.;x;;;
EVTOPTAfeast.34;Темный Бог будет доволен;x;;;
EVTOPTAfeast.34B;Какой ужасный обряд;x;;;
EVTDESCfeast.35;Черный Козел требует ежедневной кровавой жертвы. Телята, быки и лошади - это животные, чаще всего приносимые алтарю Черного Козла, но в священные дни осужденные преступники могут оказаться под ножами жрецов в рясах. [From.GetTitledFirstName] решил[From.GetEndA] принести в жертву много животных на алтари, где жрецы перережут им горло.;x;;;
TOOLTIPFREECITIES203;[This.GetTitledFirstName] будет принесен[This.GetEndA] в жертву;x;;;
EVTDESCfeast.36;Каждый год, в честь основания города Волантиса, проходят гонки колесниц  на зубчатой Черной Стене. Мои гости, несомненно, будут впечатлены, если в этом году я проспонсирую гонки как развлечение на моем пиршестве?;x;;;
EVTOPTAfeast.36;Приведите мне лучших возниц в Волантис!;x;;;
EVTOPTBfeast.36;Это слишком дорого для моего праздника;x;;;
EVTDESCfeast.37;Скоро начнутся гонки на колесницах на Черной Стене. Вы и гости наблюдаете, как шесть колесниц с четырьмя лошадьми несутся бок о бок вокруг огромного овала драконьего камня. К концу гонок все приходят в восторг, и пир продолжается, вы благодарны за финансирование в этом году.;x;;;
EVTOPTAfeast.37;Я надеюсь, это было прекрасное зрелище;x;;;
EVTDESCfeast.38;Каждый год в честь основания города Волантиса проводятся гонки на колесницах по Черной Стене. [From.GetTitledFirstName] оплатил их в этом году, во время [From.GetHerHis] празднования. Все наблюдают, как шесть колесниц с четырьмя лошадьми бегут бок о бок вокруг огромного овала плавленого драконьего камня. Все в всосторге!;x;;;
EVTOPTAfeast.38;Какая гонка!;x;;;
TOOLTIPfree_cities.18;Королевство Трех Дочерей будет создано как Триархия, во главе с номинальным Королем, состоящим из Мира, Лиса и Тироша, которые составят Высший Совет.\n;x;;;
EVTDESCAfree_cities.18;После победы в войне с Волантисом, я и мои два союзника, наконец, согласились, что для защиты наших земель и торговли с другими Вольными городами, мы должны создать собственную Триархию, состоящую из Высшего Совета и одного Короля, чтобы возглавить наше Королевство Трех Дочерей. Три Дочери Старой Валирии!;x;;;
EVTDESCBfree_cities.18;После победы в войне с Волантисом, мой господин и два его союзника, наконец, согласились, что для защиты земель и торговли с другими Вольными городами, они должны создать собственную Триархию, состоящую из Высшего Совета и одного Короля, чтобы возглавить Королевство Трех Дочерей. Три Дочери Старой Валирии!;x;;;
EVTOPTAfree_cities.18;Наша торговля будет защищена;x;;;
nominate_prince;Назначить в качестве Принца Города;x;;;
nominate_prince_desc;Должность Принца Города пуста, место может занять [Root.GetTitledFirstNameWithDynasty];x;;;
title_fisher_prince;Принц-Рыбак;x;;;
title_fisher_prince_desc;Совет Трех Принцев номинально управляет Вольным городом Лоратом. Принцы избираются народом и служат всю жизнь. Каждый из них владеет своим титулом и избирается определенным слоем населения. Принц-Рыбак избирается из всех лоратийцев, имеющих корабли.;x;;;
title_prince_of_the_streets;Принц Улиц;x;;;
title_prince_of_the_streets_desc;Совет Трех Принцев номинально управляет Вольным городом Лоратом. Принцы избираются народом и служат всю жизнь. Каждый из них владеет своим титулом и избирается определенным слоем населения. Принц Улиц избирается голосованием всех свободных людей города.;x;;;
EVTDESCFREECITIES11026;Принц [FromFrom.GetFirstName] умер, и новый Принц Урожая был избран всеми землевладельцами Лората. Эту великую честь получил  [From.GetFirstNameWithDynasty], который примет имя [From.GetTitledFirstName] и будет править совместно с двумя другими Принцами.;x;;;
EVTDESCFREECITIES11026B;Должность Принца Урожая города некоторое время пустовала, и поэтому [From.GetFirstNameWithDynasty], взявший имя [From.GetTitledFirstName], получил эту честь по просьбе землевладельцев Лората. Впредь он будет править совместно с двумя другими Принцами.;x;;;
EVTOPTAFREECITIES11026;Это важный церемониальный титул;x;;;
EVTDESCFREECITIES11028;Новый Принц-Рыбак был избран всеми владельцами кораблей Лората. Эту большую честь получил [title_fisher_prince.GetFirstName] [title_fisher_prince.GetOnlyDynastyName], который примет имя [title_fisher_prince.GetTitledFirstName] и будет заседать на Совете трех Принцев.;x;;;
EVTDESCFREECITIES11029;Новый Принц Улиц был избран всеми свободными людьми Лората. Эту большую честь получил [title_fisher_prince.GetFirstName] [title_fisher_prince.GetOnlyDynastyName], который примет имя [title_fisher_prince.GetTitledFirstName] и будет заседать на Совете трех Принцев.;x;;;
title_bearded_priest_designated_heir;Преемник ордена Бородатых Жрецов;;;;;;;;;;;;;x
title_bearded_priest_designated_heir_desc;Глава Ордена Бородатых Жрецов может назначить своего преемника;;;;;;;;;;;;;x
EVTDESCfree_cities.224;Главы различных монашеских орденов Бородатых Жрецов собрались в городе [Root.Capital.GetName], чтобы выбрать преемникатитула [From.GetTitledFirstName]. После долгих обсуждений вас избрали править землёй [Root.PrimaryTitle.GetName] как [Root.GetTitle]!;;;;;;;;;;;;;x
EVTOPTAfree_cities.224;Это большая честь для Фамилии [Root.GetOnlyDynastyName];;;;;;;;;;;;;x
EVTDESCfree_cities.225;Главы различных монашеских орденов Бородатых Жрецов собрались в городе [From.Capital.GetName], чтобы выбрать преемника титула [FromFrom.GetTitledFirstName]. После большого обсуждения, [From.GetFirstName] [From.GetOnlyDynastyName] был выбран, чтобы править землёй [From.PrimaryTitle.GetName] как новый [From.GetTitle].;;;;;;;;;;;;;x
EVTDESCfree_cities.226;Местный житель из города [Root.Capital.GetName] пришел в храм в поисках аудиенции. Он предлагает продать нежеланного сына Бородатым Жрецам.;;;;;;;;;;;;;x
EVTOPTAfree_cities.226;Я принимаю ваше предложение;;;;;;;;;;;;;x
EVTOPTBfree_cities.226;Нам пока не нужно мальчиков;;;;;;;;;;;;;x
bearded_priest_flagellate;Участвовать в ритуале бичевания;;;;;;;;;;;;;x
bearded_priest_flagellate_desc;Бородатые Жрецы практикуют ритуальное бичевание как часть своих верований;;;;;;;;;;;;;x
TOOLTIPfree_cities.227;Вы принимаете участие в религиозном ритуале, где вас бичуют.;;;;;;;;;;;;;x
bearded_priest_flagellated;Проводится Ритуал бичевания;;;;;;;;;;;;;x
EVTDESCfree_cities.227;По религиозному обычаю, вы снимаете с себя рубашку из волос и привязываетесь к стойке. Затем ваши коллеги-бородатые жрецы начинают кнутом хлестать вас по оголённой спине, очищая вас от греха и подтверждая ваше благочестие в глазах тайного бога..;;;;;;;;;;;;;x
EVTOPTAfree_cities.227;Да!;;;;;;;;;;;;;x
bearded_priest_opinion;Мнение бородатых жрецов;;;;;;;;;;;;;x
EVTDESCfree_cities.219;Вольный город Норвос управляется по системе монашеского правления. Вместо того, чтобы играть династией, Вы играете как Монастырский орден, пытаясь привести в порядок свой собственный орден. Механизм наследования объясняется во всплывающей подсказке ниже.;;;;;;;;;;;;;x
EVTOPTAfree_cities.219;Как работает преемственность?;;;;;;;;;;;;;x
TOOLTIPfree_cities.219;После смерти вашего персонажа произойдет одно из двух:\n-  если ваш персонаж не является нынешним Верховным жрецом, вам на смену придет случайный персонаж из вашего монашеского ордена. Вы можете определить, кто будет этим наследником, дав ему почетный титул.\n- если ваш персонаж Верховный жрец, то будет получен случайный преемник, отобранный с королевства, опирающийся на ранг, возраст, благочестие, престиж и характеристики. Если этот наследник принадлежит вам, вы продолжаете играть за него. Если нет, вы вернетесь к случайному персонажу из вашего собственного ордена и продолжите играть как вассал. Таким образом, вы всегда будете играть как персонажа вашего собственного монашеского ордена.;;;;;;;;;;;;;x
EVTDESCFREECITIES229;Три колокола Норвоса управляют каждым аспектом жизни жителей города. Колокола сообщают норвосцам, когда вставать, спать, работать, отдыхать, когда брать в руки оружие, когда молиться и когда  заниматься любовью. У каждого колокола есть свой особенный 'голос' и имя: Нум с глубоким звуком, Нарра с сильным звуком и Ниэль с более высоким звуком..;;;;;;;;;;;;;x
EVTOPTAFREECITIES229;Пора работать;;;;;;;;;;;;;x
EVTOPTBFREECITIES229;Пора отдыхать;;;;;;;;;;;;;x
