#CODE;ENGLISH;x
EVTDESCcold_winds.9;Пришли вести из города [From.Capital.Capital.GetName]. [From.GetTitle] пишет, что дуют холодные ветры, мёртвые разгуливают по лесам, у деревьев открылись глаза, а белые тени опять нарушают покой живых и мёртвых. [From.GetSheHeCap] призывает всех лордов оставить свои дрязги и присоединиться к Ночному Дозору в борьбе за новый рассвет.;x
EVTOPTAcold_winds.9;Готовьте людей, мы выедем затемно.;x
EVTOPTBcold_winds.9;Уверен, со снарками и грамкинами они и сами справятся.;x
EVTDESCcold_winds.10;Старые боги - боги первых людей и для меня они ничто. Я чувствую, что холодные ветры дуют, и когда придёт настоящая Зима, избавлены будут только благочестивые. Не стоит ли мне поклониться Белым Теням?;x
EVTOPTAcold_winds.10;Да, я знаю где сила. Хоть это и повлечет за собой тяжкое проклятие.;x
EVTOPTBcold_winds.10;Нет, цена слишком велика. Я не склонюсь перед древним врагом.;x
EVTDESCcold_winds.12;Становится холодно, гораздо холоднее, чем когда-нибудь я видел в жизни. Дует холодный ветер, пробирая до самых костей. Вдруг, ветер стихает, и я замечаю, что лес тих, до странного тих. Слишком тих...;x
EVTOPTAcold_winds.12;Перед вами возникает Белый ходок.;x
EVTOPTBcold_winds.12;Вы обнажили меч [Root.GetValyrianSwordOwned]...;x
TOOLTIPcold_winds.13;Вы вступаете с белым ходоком в бой.;x
TOOLTIPcold_winds.17;Белый Ходок пал;x
EVTDESCcold_winds.14;Задувают холодные ветра. В лесах видели Белых ходоков, они убивают живых и поднимают мёртвых.;x
EVTDESCcold_winds.15;Иные вернулись. Как Старк Винтерфелльский, я должен встать в первых рядах на бой с ними.;x
EVTOPTAcold_winds.15;Созвать знамёна и послать воронов в каждый уголок Семи Королевств. Древний враг вернулся, и пришло время оставить прошлые раздоры и встать против него плечом к плечу.;x
EVTOPTBcold_winds.15;Не стоит рубить сплеча. Нужно обдумать такой поворот событий.;x
EVTDESCcold_winds.17;Вы достаёте из ножен свой меч [Root.GetValyrianSwordOwned] и атакуете Иного. Он издаёт нечеловеческий вопль, когда лезвие проходит сквозь его тело и начинает таять, пока от него не остаётся только голубая лужица.;x
EVTDESCcold_winds.18;Нельзя больше отмахиваться от донесений, холодные ветра дуют, Зима пришла на порог и Белые ходоки разгуливают по лесам. Время решить как на это ответит Ночной Дозор.;x
EVTOPTAcold_winds.18;Я — меч во тьме. Я — дозорный на Стене…;x
EVTOPTBcold_winds.18;Не стоит рубить сплеча. Обдумать обдумать такой поворот событий.;x
EVTDESCcold_winds.19;С тяжелым сердцем, но и с гордостью от выполненного долга, вы посылаете одного из сыновей служить Ночному Дозору, защищая царство людей. Зима близко.;x
EVTDEScold_winds.20;Ваш отец сказал вам, что ваш долг - надеть чёрное и служить Ночному Дозору.;x
call_for_aid_WW;Воззвать о помощи.;x
call_for_aid_WW_desc;Призвать всех лордов, королей и знать страны [Root.PrimaryTitle.GetFullName] оставить прошлые обиды и дрязги и встать плечом к плечу против общего врага.;x
TOOLTIPflag_called_for_aid;НЕ взывал некоторое время назад о помощи\n;x
EVTDESCcold_winds.21;Задувают холодные ветра, Зима близко, и, как сын Винтерфелла, я обязан отправиться на Стену, дабы защитить царство людей.;x
EVTOPTAcold_winds.21;Моя участь - Стена.;x
EVTDESCcold_winds.21;История помнит и чтит многих славных сынов Старков, надевших чёрное и послуживших Ночному Дозору.;x
EVTDEScold_winds.22;История помнит и чтит многих славных сынов Старков, надевших чёрное и послуживших Ночному Дозору.;x
TOOLTIPwar_dawnSUCCESS;Белые ходоки изгнаны из наших земель, и титулы будут возвращены в руки живых\n;x
EVTDESCcold_winds.91;Чёрные крылья, чёрные вести. Ворон прилетел из замка [From.Capital.GetName], его отправил[From.GetEndA] [From.GetTitledFirstName] ([From.PrimaryTitle.GetName]). Теперь уже нельзя отрицать, что Иные, древний враг, восстали против живых. Пришло время оставить прошлые ссоры и встать плечом к плечу в битве за рассвет.;x
EVTDESCcold_winds.92;Мы получили сообщение из Закатных Королевств. [From.GetTitledFirstName] ([From.PrimaryTitle.GetName]) пишет, что [From.GetHerHis] королевство атакуют странные демоны из льда и снега. [From.GetSheHeCap] призывает мужей чести отбросить прошлые ссоры и присоединиться к нему в битве за рассвет.;x
EVTOPTAcold_winds.92;Готовьте людей, ставьте паруса, мы отплываем в Вестерос!;x
EVTOPTBcold_winds.92;Чушь. Плевать на этих варваров и их суеверия.;x
call_for_aid_essos;Послать за помощью в Эссос.;x
call_for_aid_essos_desc;Отправить воронов по всему известному миру, умоляя о помощи.;x
TOOLTIPflag_called_for_foreign_aid;В последнее время НЕ взывал к иностранным государствам\n;x
TOOLTIPcall_for_aid_essosREALMSIZE;Враждебные Белые Ходоки имеют силу не менее 50\n;x
nightswatch_calls_for_aid_WW;Воззвать о помощи.;x
nightswatch_calls_for_aid_WW_desc;Мы проигрываем войну. Мы должны призвать всех лордов Вестероса на помощь. Если Стена падёт, их королевства последуют за ней, они должны это понимать.;x
others_invasion_succ_tip;Иные забирают все оккупированные территории в Царство Зимы;x
EVTDESCcold_winds.600;Моряки из тысячи земель сообщили, что видели Ледяного Дракона на самом дальнем севере Студеного Моря. Наш корабль проделал путь через ледяные воды, где я увидел одну из этих грандиозных тварей, пролетающей над головой.;x
EVTOPTAcold_winds.600;Воистину, зрелище внушает благовейный трепет.;x
EVTDESCcold_winds.92B;Мы получили новости из-за Узкого Моря. [From.GetTitledFirstNameWithDynasty] сообщает, что [From.PrimaryTitle.GetFullName] страдает из-за атак странных демонов, созданных изо льда и снега. [From.GetSheHeCap] призывает всех людей чести отложить в сторону мелкие разногласия, чтобы присоединиться к его войне и вернуть рассвет.;x
EVTOPTAcold_winds.9B;Готовьте людей. Мы отправляемся на восток на рассвете.;x
EVTOPTAcold_winds.9D;Готовьте людей, мы отплываем на Восток!;x
EVTDESCcold_winds.701;Задувают холодные ветра. Белые Ходоки были замечены в Серой Пустоши, убивающие живых и воскрешающие мертвых.;x
EVTDESCcold_winds.702;Холодные ветра задувают на Востоке, Белые Ходоки были замечены в Серой Пустоши, убивающие живых и воскрешающие мертвых, они направляются к Пяти Крепостям.;x
EVTOPTAcold_winds.702;Может, [Root.Religion.GetHighGodName] спасет нас;x
EVTDESCcold_winds.704;Защитники земли [FromFrom.GetName] выбиваются из сил в противостоянии натиску Белых Ходоков, но этого недостаточно. Ужасные замерзшие орды переполнили гарнизон, вскарабкиваясь повсюду и убив всех жителей.;x
EVTOPTAcold_winds.704;Помогите Нам!!;x
EVTDESCcold_winds.61;Ряды живых мертвецов верхом на ледяных пауках все прибывают, и страх приходит вместе с Иными.;x
EVTOPTCcold_winds.61;Это сказки для детей;x
EVTDESCcold_winds.63;С большим трудом нам удалось уничтожить одно из этих ужасных верховых животных Иных.;x
EVTOPTCcold_winds.63;За рассвет!!;x
EVTDESCcold_winds.65;Это вовсе не мужчины и женщины, составляющие основную силу армии мертвецов. Гигантский медведь с ярко-голубыми глазами и гниющей плотью, свисающей с его тела, обнажая кости, сокрушает наши ряды!;x
EVTOPTCcold_winds.65;Семь Преисподень!;x
EVTDESCcold_winds.67;Нежить-медведь был убит нашими воинами.;x
EVTOPTCcold_winds.67;Сжечь его. Убедитесь, что он не восстанет;x
EVTDESCcold_winds.710;Мы получили сообщения с самого северного уголка Вестероса... Стена пала. По данным разрозненных отрядов черных братьев, орды Иных опрокинули одичалых и снесли оборону Ночного Дозора, разрушив величайший ледяной барьер, предназначенный для защиты царства человека.;x
EVTOPTAcold_winds.710;Боги, старые и новые, спасите нас;x
EVTDESCcold_winds.711;Винтерфелл был захвачен Иными. Вековой замок, где когда-то жили Короли Зимы, теперь покорен зимой. Север во власти этой угрозы, и Белые Ходоки уже готовы пересечь Перешеек и войти в южные владения.;x
EVTOPTAcold_winds.711;Новая Долгая Ночь?;x
EVTDESCcold_winds.712;Орлиное Гнездо всегда считалось неприступным, но и оно было не в состоянии противостоять натиску Иных. Взобравшись и покорив Копье Гиганта, мертвецам не составило труда подавить сопротивление грозной крепости. Замок и все его обитатели были убиты и подняты силами зимы, которая теперь правит Долиной.;x
EVTOPTAcold_winds.712;Даже замки не безопасны;x
EVTDESCcold_winds.713;Еще одна великая крепость пала от рук Иных... Великий Утес Кастерли. Западные земли уже давно во власти суровой зимы, и защитники не смогли удержать бесконечную орду, захватившую Львиную Пасть, Золотую Галерею и Зал Героев, где защитники приняли свой последний бой.;x
EVTOPTAcold_winds.713;Золото Запада не сможет купить безопасность от зимы;x
EVTDESCcold_winds.714;Харренхолл, самый большой замок во всех Семи Королевствах, пал как и остальные. Несмотря на чудовищно толстые стены, защитники не смогли сдержать море нежити. Каждая из пяти великих башен рухнули одна за другой, пока шли сражения в замке. Теперь крепость стоит холодна и разрушена рядом с замороженным Божьим Оком.;x
EVTOPTAcold_winds.714;Зима вторглась на юг;x
EVTDESCcold_winds.715;Мы получаем сообщения, что Королевская Гавань - столица Семи Королевств, была захвачен Иными. Золотые Плащи отчаянно оборонялись, но мертвецы проломили все ворота, в том числе и Речные ворота рядом с замороженной Черноводной. В конце концов, Красный Замок и Великая Септа пали, когда последние из защитников покинули мир живых.;x
EVTOPTAcold_winds.715;Кто-нибудь способен остановить их натиск?;x
EVTDESCcold_winds.717;Могучая крепость Штормовой Предел стояла на протяжении многих веков, но, несмотря на это и магическую защиту стен, она был взята Иными. Массивная внешняя стена замка остановила Белых Ходоков только на время, но их численность опрокинула оборону. Штормовые земли сейчас находятся во власти Иных.;x
EVTOPTAcold_winds.717;[This.Religion.GetHighGodName], помогите нам!;x
EVTDESCcold_winds.716;Старомест оказался последним рубежом обороны против Иных в Просторе, но темная зима, наконец, вошла в город. Белые Ходоки заполонили все улицы и замерзшие каналы, уничтожая всех защитников великих строений - Звездной Септы и Высокой Башни.;x
EVTOPTAcold_winds.716;Первый Город Вестероса пал;x
EVTDESCcold_winds.718;Силы зимы, в конечном счете, ушли далеко на юг и дошли до своей цели. В пустынях Дорна, как правило, даже зимы душные, но не эта. Лед пришел в Дорн, и Иные взяли Солнечное Копье. Три массивные Извилистые Стены не смогли удержать их, и в конце концов, Башня Копья была взята.;x
EVTOPTAcold_winds.718;Вестерос полностью опустошен;x
EVTDESCcold_winds.8;[GetFromRootCompliment] [Root.GetTitledFirstName], народ земли [From.PrimaryTitle.GetName] и армия Дома [From.GetOnlyDynastyName] ответят на ваш призыв к оружию против угрозы Иных. Мы должны отправиться на север, чтобы бороться с нашим общим врагом.\n\nПодпись,\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName].;x
EVTDESCcold_winds.8B;[GetFromRootCompliment] [Root.GetTitledFirstName], народ земли [From.PrimaryTitle.GetName] и армия Дома [From.GetOnlyDynastyName] ответят на ваш призыв к оружию против угрозы Иных. Мы должны отправиться на север, чтобы бороться с нашим общим врагом.\n\nПодпись,\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName].;x
EVTDESCcold_winds.8C;[GetFromRootCompliment] [Root.GetTitledFirstName], народ земли [From.PrimaryTitle.GetName] и армия Дома [From.GetOnlyDynastyName] ответят на ваш призыв к оружию против угрозы Иных. Мы должны отправиться на север, чтобы бороться с нашим общим врагом.\n\nПодпись,\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName].;x
EVTDESCcold_winds.8D;[GetFromRootCompliment] [Root.GetTitledFirstName], народ земли [From.PrimaryTitle.GetName] и армия Дома [From.GetOnlyDynastyName] ответят на ваш призыв к оружию против угрозы Иных. Мы должны отправиться на север, чтобы бороться с нашим общим врагом.\n\nПодпись,\n[From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName].;x
city_count_winter_wasteland;Зимняя пустошь;x
city_count_foa_winter_wasteland;Моя Зимняя Пустошь;x
city_county_winter_wasteland;Зимняя пустошь;x
city_county_of_winter_wasteland;Зимняя пустошь;x
count_winter_wasteland;Зимняя пустошь;x
count_foa_winter_wasteland;Моя Зимняя Пустошь;x
county_winter_wasteland;Зимняя пустошь;x
county_of_winter_wasteland;Зимняя пустошь;x
city_baron_winter_wasteland;Зимняя пустошь;x
city_baron_foa_winter_wasteland;Моя Зимняя Пустошь;x
city_barony_winter_wasteland;Город Зимней Пустоши;x
city_barony_of_winter_wasteland;Город Зимней Пустоши;x
baron_winter_wasteland;Зимняя пустошь;x
baron_foa_winter_wasteland;Моя Зимняя Пустошь;x
barony_winter_wasteland;Замок Зимней пустоши;x
barony_of_winter_wasteland;Замок Зимней пустоши;x
temple_baron_winter_wasteland;Зимняя пустошь;x
temple_baron_foa_winter_wasteland;Моя Зимняя Пустошь;x
temple_barony_winter_wasteland;Храм Зимней пустоши;x
temple_barony_of_winter_wasteland;Храм Зимней пустоши;x
EVTOPTCcold_winds.12;Дракарис!;x
TOOLTIPcold_winds.1397;Вы атакуете Белого Ходока на драконе;x
EVTDESCcold_winds.1398;Белый Ходок не имел никаких шансов против дракона. Облетая вокруг него, Вы раз за разом пикируете на Ходока. Уклонившись несколько раз от атак, он, в итоге, был сожжен струей огня, растаяв в ничто.;x
EVTOPTAcold_winds.1398;Еще одна угроза уничтожена;x
EVTDESCcold_winds.1399;Вы приказали, чтобы [FromFrom.GetFirstName] пикировал на Ходока сверху, атаковав [FromFrom.GetHerHis] драконьим огнем. Ходоку удалось уклониться несколько раз и обрушить свое оружие на шею дракона!;x
EVTOPTAcold_winds.1399;Отлично, остались только ты и я;x
EVTDESCcold_winds.798;[Root.PrimaryTitle.GetFOA], мы получили известия из земли [FromFrom.PrimaryTitle.GetName], что Белые Ходоки из-за Стены были побеждены. [FromFrom.GetTitledFirstNameWithDynasty] был лидером в этой Войне за Рассвет, в ходе которой погибли тысячи [From.GetHerHis] союзников.;x
EVTDESCcold_winds.798B;[Root.PrimaryTitle.GetFOA], мы получили известия из земли [FromFrom.PrimaryTitle.GetName], что Белые Ходоки из-за пределов Пяти Крепостей были побеждены. [FromFrom.GetTitledFirstNameWithDynasty] был лидером в этой Войне за Рассвет, в ходе которой погибли тысячи [From.GetHerHis] союзников.;x
EVTDESCcold_winds.798C;[Root.PrimaryTitle.GetFOA], мы получили известия из земли [FromFrom.PrimaryTitle.GetName] что Белые Ходоки из-за Стены были побеждены. [FromFrom.GetTitledFirstNameWithDynasty] был лидером в этой Войне за Рассвет, в ходе которой погибли тысячи  [FromFrom.GetHerHis] союзников. Однако угроза Белых ходоков из-за Узкого моря не ушла до конца...;x
EVTDESCcold_winds.798D;[Root.PrimaryTitle.GetFOA], мы получили известия из земли [FromFrom.PrimaryTitle.GetName], что Белые Ходоки из-за пределов Пяти Крепостей были побеждены. [FromFrom.GetTitledFirstNameWithDynasty] был лидером в этой Войне за Рассвет, в ходе которой погибли тысячи [From.GetHerHis] союзников. Однако угроза Белых Ходоков из Вестероса все еще остается высокой...;x
EVTOPTAcold_winds.798;Хвала [Root.Religion.GetHighGodName];x
EVTOPTAcold_winds.798B;Мир еще не совсем безопасен;x
EVTDESCcold_winds.719;Мы получили известия с Дальнего Востока... Пять Крепостей пали. Согласно словам разрозненных отрядов выживших защитников, белые демоны одолели огромные выплавленные черные крепости одну за другой. Теперь у них на пути Золотая Империя И-Ти.;x
EVTOPTAcold_winds.719;Может [This.Religion.GetHighGodName] защитит нас;x
EVTDESCcold_winds.720;И-Ти было разорено в результате нашествия Иных. Инь, резиденция Божественного Императора, была разрушена, и большинство других великих городов и князей Золотой империи разделили подобную судьбу. Группы выживших укрылись в замерзших джунглях, где на них охотятся Иные.;x
EVTOPTAcold_winds.720;Тревожная новость;x
EVTDESCcold_winds.721;Страшный бич зимы, Иные, дошли даже до засушливых пустынь Кварта. Как сообщается, Нефритовые Врата замерзли, и тройные стены Кварта были разбиты вторгшимися силами Иных. Зал Тысячи Тронов был местом, где защитники держали последнюю оборону, но и этот когда-то могучий порт пал.;x
EVTOPTAcold_winds.721;Короля городов больше нет;x
EVTDESCcold_winds.722;Иные достигли дальнего востока мира. Теневые Горы были полностью засыпаны снегом, Пепельная река и Шафрановый пролив замерзли. Когда-то загруженный порт Асшай замер во льдах, немногие жители убиты или пропали без вести.;x
EVTOPTAcold_winds.722;Даже их колдуны и танцующие в тени не смогли спасти их;x
EVTDESCcold_winds.723;Земли Гискара и Залива Работорговцев были разорены Белыми Ходоками. Суровая зима пришла в пустыни. Иные захватили крупные города Миэрин, Астапор и Юнкай, где последние защитники пали, обороняя Великие пирамиды правящих семей.;x
EVTOPTAcold_winds.723;[Root.Religion.GetHighGodName] сохранит нас;x
EVTDESCcold_winds.724;Зима пришла Ваэс Дотрак. Различные великие кхалы героически выступили против легионов Белых Ходоков, но те были слишком многочисленны. Дотракийцы сокрушены.;x
EVTOPTAcold_winds.724;Какой у нас шанс, если кхаласары не могут устоять?;x
EVTDESCcold_winds.725;Иные захватили Волантис, самый старый и могущественный из Вольных городов. Сначала они заняли новый город на западном берегу Ройны, а затем Храм на Великой площади. Наконец, они атаковали великие Черные Стены старого города, уничтожая защитников и убивая каждого живого человека, оставшегося внутри. Город теперь полностью заморожен.;x
EVTOPTAcold_winds.725;[Root.Religion.GetHighGodName] будет добр;x
EVTDESCcold_winds.726;Еще больше Вольных городов пали от рук Иных. Три дочери - Лис, Тирош и Мир были захвачены, их жители погибли или пропали без вести. Эти некогда великие города теперь заморожены, их земли некому оспаривать.;x
EVTOPTAcold_winds.726;Город не безопасен?;x
EVTDESCcold_winds.727;В сообщениях из Пентоса говорится, что город был взят Белыми Ходоками. Они набросились на большие стены города и прошли через павшие Восходные Врата, чтобы разрушить великие поместья, порты и особняки города. Лишь немногие сбежавшие выжили.;x
EVTOPTAcold_winds.727;Узкое море замерзает....;x
EVTDESCcold_winds.728;Опустошительная зима поразила Северный Эссос. Студеное море замерзло, и Вольные города на севере перешли во владение Иных. Лорат, Норвос и Квохор превратились в замороженные пустыни, жители убиты или пропали без вести.;x
EVTOPTAcold_winds.728;[Root.Religion.GetHighGodName], помилуй нас;x
EVTDESCcold_winds.729;Браавос был взят Иными. Лагуны и моря вокруг города, а также его каналы замерзли, и титан был свергнут. Немногие выжившие говорят, что на верфях Арсенала был принят последний бой, и что укрывшиеся во многих городских храмах были убиты до последнего.;x
EVTOPTAcold_winds.729;Тайного города больше нет;x
