#CODE;ENGLISH;;;;;;;;;;;;;x
EVTDESCtower_of_joy.30;Эта кровавая война стоила слишком дорого Королевству, чтобы отказываться от того за что я боролся. Я должен вернуться в столицу [Root.Capital.GetName], несмотря на то, что Элия Мартелл очень против. Леди Лианна Старк - моя истинная любовь.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.30;Мы будем рады;;;;;;;;;;;;;x
EVTDESCtower_of_joy.31;Эта кровавая война стоила слишком дорого Королевству, чтобы отказываться от того, за что я боролся. Я попрошу Верховного Септона освободить меня от брачных уз с Элией Мартелл. Леди Лианна Старк будет моей супругой. Моей Королевой.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.31;Благородные Король и Королева, мы поднимемся;;;;;;;;;;;;;x
EVTDESCtower_of_joy.32;Несмотря на боевые действия и резню прокатившиеся по Королевству, Рейгар Таргариен пришел в себя и позволил Лианне вернуться домой. Только боги знают его мотивы.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.32;Наконец, хорошие новости;;;;;;;;;;;;;x
EVTDESCtower_of_joy.33;Мой Господин, мы узнали о том, что Рейгар Таргариен, после возвращения в Башню Радости, заточил Лианну в башне, бросив ее окончательно.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.33;Пусть боги защитят ее;;;;;;;;;;;;;x
EVTDESCtower_of_joy.34;Таргариены выиграли, и теперь Рейгар сыпет соль на наши раны, привезя Лианну к своему двору, как какую-то шлюху. Некоторые утверждают, что их любовь это правда, но я не верю, что она предала нас.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.34;Я восстану, чтобы спасти ее;;;;;;;;;;;;;x
EVTDESCtower_of_joy.35;Таргариены победили, и кажется намерения Рейгара были благородными. Он сделал Лианну своей Королевой, оставив Элию из Дорна. Однако это не может уменьшить нашу боль от убийства наших друзей и братьев, мы будем мстить.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.35;По крайней мере, она в безопасности;;;;;;;;;;;;;x
EVTDESCtower_of_joy.36;Много Дорнийской крови было пролито при защите государства и дома Таргариенов на троне. Но это не остановило Рейгара, оскорбившего Мартеллов привозом Леди Лианны ко двору, и открыто признавшегося в том, что она его настоящая любовь.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.36;Леди Элия не должна так страдать;;;;;;;;;;;;;x
EVTDESCtower_of_joy.37;Много Дорнийской крови было пролито при защите государства и дома Таргариенов на троне. Но это не остановило Рейгара, и он нанес Мартеллам кровную обиду, разведясь с Элией Мартелл и взяв Лианну Старк в законные жены.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.37;Это серьезное оскорбление;;;;;;;;;;;;;x
EVTDESCtower_of_joy.38;Ребенок поворачивает свою хорошенькую головку, глядя на меня с любопытством. Он унаследовал волосы цвета воронова крыла Дома Старк, но глаза его, без сомнения - глаза дракона, взгляд сильный, задумчивый и глубокий. Мой сын торжественно смотрит на меня, как будто понимает, что я собираюсь решить его судьбу...;;;;;;;;;;;;;x
TOOLTIPtower_of_joy.38;Вы будете решать, что делать с ребенком;;;;;;;;;;;;;x
EVTDESCtower_of_joy.128;Эта кровавая война принесла слишком много страданий Королевству! Пусть по крайней мере мой бедный, красивый северянин вырастет на своей родной холодной земле. Что касается меня, я вернусь к моей супруге, леди Элии Мартелл, прося ее прощения.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.128;Пусть все мои подданные простят меня, за свои страдания...;;;;;;;;;;;;;x
EVTDESCtower_of_joy.129;Эта кровавая война принесла достаточно страданий Королевству. Как ни печально, я должен стереть все следы моего безумия. Пусть леди Старк будет похоронена здесь, в безымянной могиле, так что никаких доказательств моей вины в ее исчезновении не будет. Я вернусь к моей супруге, леди Элии Мартелл, и к моим обязанностям наследника Железного Трона.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.129;Так много бесполезных жертв!;;;;;;;;;;;;;x
EVTDESCtower_of_joy.131;Мой Господин, Я принес мрачные вести из Дорна, Леди Лианна умерла при родах в Башне Радости. Рейгар Таргариен виновен в этом, но по крайней мере он благороден, он отправил её тело в Винтерфелл для захоронения вместе с её отцом и братом.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.131;Нам не удалось;;;;;;;;;;;;;x
EVTDESCtower_of_joy.132;Наши армии были разгромлены силами Таргариенов, и теперь леди Лианна находится во власти Принца Рейгара. Мы слышали тревожные известия о ее смерти, я боюсь, что мы никогда больше не увидим ее снова.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.132;Рейгар заплатит за это!;;;;;;;;;;;;;x
EVTDESCtower_of_joy.52;Битва у Башни радости случилась много лет назад, но я до сих пор помню тот день. Все это время я хранил истинное происхождение младенца, известного как [From.GetFirstName] Сноу, как и просил Нед. Но сейчас Нед мертв, мальчишка стал мужчиной, но все ещё не знает кто он, нужно ли мне раскрывать секрет?;;;;;;;;;;;;;x
EVTDESCtower_of_joy.52B;Битва у Башни Радости произошла уже много лет назад, но я до сих пор помню этот день. Все это время я хранил секрет. Но теперь мальчик - взрослый человек и все еще ничего не знает, правильно ли держать это в секрете?;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.52;Он должен знать правду;;;;;;;;;;;;;x
EVTOPTBtower_of_joy.52;Лучше держать в секрете;;;;;;;;;;;;;x
TOOLTIPtower_of_joy.53;[From.GetFirstName] узнает, что он сын Рейгара и Лианны;;;;;;;;;;;;;x
EVTNAMEtower_of_joy.53;Башня Радости;;;;;;;;;;;;;x
EVTDESCtower_of_joy.53;Всем известно об истории о Башне Радости во времена Войны Узурпатора. Сестра моего отца, Лианна, находилась в ней в заключении по приказанию Рейгара Таргариена, охраняемая тремя королевскими гвардейцами. После победы в войне, Эддард и его спутники отправились к башне, чтобы вызволить ее из плена. Считается, что победа Эддарда в этой схватке, достойной песни, является окончанием истории, но [From.GetFirstNameWithDynasty] был там, и говорит, что это еще не конец этой истории.\n\n[From.GetSheHeCap] утверждает, что у Рейгара и Лианы был  ребёнок, тот которого Рейгар назвал своим истинным сыном и который был отдан под защиту Королевской гвардии. Этот ребёнок, как [From.GetSheHe] говорит, был спасён Эддардом, и его личность сохранялась в тайне. [From.GetSheHeCap] говорит, что этот ребёнок - вы.;;;;;;;;;;;;;x
EVTDESCtower_of_joy.53B;Всем известно об истории о Башне Радости во времена Войны Узурпатора. Сестра моего отца, Лианна, находилась в ней в заключении по приказанию Рейгара Таргариена, охраняемая тремя королевскими гвардейцами. После победы в войне, Эддард и его спутники отправились к башне, чтобы вызволить ее из плена. Считается, что победа Эддарда в этой схватке, достойной песни, является окончанием истории,но мой отец говорит, что это не вся история.\n\n[From.GetSheHeCap] утверждает, что у Рейгара и Лианы был  ребёнок, тот которого Рейгар назвал своим истинным сыном и который был отдан под защиту Королевской гвардии. Этот ребёнок, как [From.GetSheHe] утверждает, был спасён отцом, и его личность сохранялась в тайне. [From.GetSheHeCap] говорит, что этот ребенок - это вы.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.53;Я не могу в это поверить, я должен все обдумать;;;;;;;;;;;;;x
EVTOPTBtower_of_joy.53;Тогда, это делает меня законным королём!;;;;;;;;;;;;;x
EVTDESCtower_of_joy.54;Обращаюсь ко всем славным Лордам и Леди, настоящим я провозглашаю себя истинным сыном Рейгара Таргариена и Лианны Старк, моя личность хранилась в тайне моим дядей, Эддардом Старком, на протяжении всех этих лет. Следовательно, как единственный настоящий наследник Дома Таргариенов, я утверждаю, что Железный Трон принадлежит мне по праву рождения.\nПодпись,\n[From.GetFirstName] из Дома Таргариенов, Первый этого имени, Король Андалов и Первых Людей, Лорд Семи Королевств и Защитник Государства;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.54;Думаю, это правда;;;;;;;;;;;;;x
EVTOPTBtower_of_joy.54;Это ложь и измена!;;;;;;;;;;;;;x
EVTOPTCtower_of_joy.54;Я возьму то, что принадлежит мне по праву;;;;;;;;;;;;;x
R+L_J_legalise_parentage;Узаконить Происхождение;;;;;;;;;;;;;x
R+L_J_legalise_parentage_desc;Выпустите указ о провозглашении Рейгара Таргариена и Лианны Старк вашими настоящими родителями;;;;;;;;;;;;;x
R+L_J_claim_iron_throne;Потребовать Железный Трон;;;;;;;;;;;;;x
R+L_J_claim_iron_throne_desc;Отправить воронов по всему государству, объявляя об узаконивании вашего происхождения и требовании Железного Трона;;;;;;;;;;;;;x
EVTDESCtower_of_joy.10SUBMOD;После жестокой битвы много моих спутников было убито. Я разобрал башню, чтобы сделать надгробную плиту для них и наших противников. К счастью, Лианна жива и здорова, но похоже у нее появился ребенок, пока она была в заключении у Принца Рейгара! Что делать с этим ребёнком?;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.10;Истина его происхождения должна быть известна;;;;;;;;;;;;;x
EVTOPTBtower_of_joy.10SUBMOD;Я воспитаю его, как своего собственного ребёнка;;;;;;;;;;;;;x
EVTDESCtower_of_joy.11SUBMOD;После жестокой битвы много моих спутников было убито. Я разобрал башню, чтобы сделать надгробную плиту для них и наших противников. Увы, Лианна тоже мертва, так что все было напрасно. Более того, кажется у нее появился ребенок, пока она была в заключении у Принца Рейгара! Что делать с этим ребёнком?;;;;;;;;;;;;;x
EVTOPTBtower_of_joy.11SUBMOD;Я воспитаю его, как своего собственного ребёнка;;;;;;;;;;;;;x
EVTDESCtower_of_joy.55;Теперь вы по праву признаны истинным сыном Рейгара Таргариена и отныне, на законных основаниях, можете претендовать на все, что когда-то принадлежало вашему отцу;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.55;Да, теперь я Таргариен!;;;;;;;;;;;;;x
EVTOPTBtower_of_joy.55;Я всегда был и буду Старком;;;;;;;;;;;;;x
EVTOPTCtower_of_joy.55;Я буду чтить оба дома;;;;;;;;;;;;;x
TOOLTIPtower_of_joy.53A;Вы держите ваше происхождение в тайне. Вы сможете претендовать на Железный Трон в любой момент.;;;;;;;;;;;;;x
EVTDESCtower_of_joy.5399;[From.GetFirstName] казался ошеломленным вашим откровением и поклялся хранить правду в тайне, по крайней мере, на данный момент.;;;;;;;;;;;;;x
EVTOPTAtower_of_joy.5399;Это было бы разумно;;;;;;;;;;;;;x
