#CODE;ENGLISH;x
EVTDESC76107B;[Root.PrimaryTitle.GetFOA],я покорнейше прошу использовать ваши полномочия Регента, чтобы узаконить меня как [FromFromFrom.GetSonDaughterACC] человека, известного как [bastard_father.GetTitledFirstName] [bastard_father.GetOnlyDynastyName]. Я желаю стать полноправным членом Дома [bastard_father.GetOnlyDynastyName], для подтверждения своих прав на владение титулом [FromFromFrom.PrimaryTitle.GetName].\n\n С уважением,\n[FromFromFrom.GetTitledFirstNameWithNick];x
EVTDESC76107C;[Root.PrimaryTitle.GetFOA], я смиренно прошу, чтобы мой бастард, [FromFrom.GetTitledFirstNameWithNick], был узаконен и стал полноправным членом Дома [FromFromFrom.GetOnlyDynastyName]. Я был[FromFromFrom.GetEndA] бы очень благодар[FromFromFrom.GetNaEn] за согласие.\n\n Ваш[FromFromFrom.GetEndA],\n[FromFromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x
EVTDESC76107D;[Root.PrimaryTitle.GetFOA], я смиренно прошу вас использовать ваши полномочия Регента, чтобы мой бастард [FromFrom.GetTitledFirstNameWithNick] был узаконен и стал полноправным членом Дома [FromFromFrom.GetOnlyDynastyName]. Я был[FromFromFrom.GetEndA] бы очень благодар[FromFromFrom.GetNaEn] за согласие.\n\n Ваш[FromFromFrom.GetEndA],\n[FromFromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x
EVTOPTA76107;Ваша просьба удовлетворена;x
EVTOPTB76107;Я так не думаю;x
TOOLTIP76108;[This.GetTitledFirstNameWithNick] будет узаконен[This.GetEndA];x
EVTDESC76108;[Root.GetTitledFirstNameNoRegnal], я решил[From.GetEndA] исполнить вашу просьбу. Я постановляю, что Вы с этого момента законный член Дома [Root.GetOnlyDynastyName].\n\nПодпись,\n[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x
EVTOPTA76108;Премного благодарю;x
EVTDESCbastard.602;[Root.GetTitledFirstNameNoRegnal], я решил[From.GetEndA] принять вашу просьбу. Постановляю, что [FromFromFrom.GetTitledFirstNameWithNick] впредь будет извест[FromFromFrom.GetNaEn] как ваш[FromFromFrom.GetEndA] законн[FromFromFrom.GetAyaYy] [FromFromFrom.GetSonDaughter] и полноправный член Дома [Root.GetOnlyDynastyName].\n\n Подпись,\n[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x
EVTOPTAbastard.602;Благодарю вас, [From.PrimaryTitle.GetFOA];x
EVTDESC76109;[Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal], рассмотрев ваше прошение, я отказываю вам. Это не так просто как Вам кажется.\n\nС уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x
EVTOPTA76109;Но это мое право!;x
EVTDESCbastard.499;Ваш[FromFromFromFrom.GetEndA] [FromFromFromFrom.GetRootRelation] [FromFromFromFrom.GetTitledFirstNameWithNick] сделал[FromFromFromFrom.GetEndA] запрос на легитимизацию, и, будучи регентом, [From.GetTitledFirstName]  имеет право принимать подобного рода решения. [From.GetSheHeCap]  решил[From.GetEndA] отклонить запрос.;x
EVTOPTAbastard.499;Я уверен[GetEndA], [From.GetTitledFirstName] знает, что делает;x
EVTDESCbastard.500;Ваш[FromFromFromFrom.GetEndA] [FromFromFromFrom.GetRootRelation] [FromFromFromFrom.GetTitledFirstNameWithNick] сделал[FromFromFromFrom.GetEndA] запрос на легимитизацию, и, будучи регентом, [From.GetTitledFirstName] имеет право принимать подобного рода решения. [From.GetSheHeCap] решил[From.GetEndA]  удовлетворить просьбу, отныне [FromFromFrom.GetTitledFirstName] полноправный член Дома [FromFromFromFrom.GetOnlyDynastyName].;x
EVTOPTAbastard.500;[FromFrom.GetTitledFirstName] будет рад[FromFrom.GetEndA];x
EVTDESCbastard.501;[Root.GetTitledFirstName], я решил[FromFrom.GetEndA], что Ваш[From.GetEndA] [GetFromRelation] [From.GetTitledFirstName] получит право на о легимитизации. Повелеваю, что отныне [From.GetSheHe] будет являться законным представителем Дома [From.GetOnlyDynastyName].\n\n С уважением,\n[FromFrom.GetTitle] [FromFrom.GetFirstName] из Дома [FromFrom.GetOnlyDynastyName], [FromFrom.GetRegnalOrdinal]  [FromFrom.GetHerHis] имени;x
EVTOPTAbastard.501;Прекрасное пополнение Дома [From.GetOnlyDynastyName];x
EVTOPTBbastard.501;Почему меня не спросили?!;x
opinion_legitimised_kin_angry;Недовольство легитимизацией родственника;x
#EVTDESC76110;[Root.PrimaryTitle.GetFOA], я покорнейше прошу признать бастарда моим ребёнком и узаконить его права как члена моего дома [From.GetOnlyDynastyName].\n\nС уважением,\n[From.GetFirstNameWithDynasty];x
#EVTDESC76111;[Root.GetFirstNameWithDynasty], я решил[From.GetEndA] исполнить вашу просьбу. Я постановляю, что с этого момента ваш бастард  является законным членом Дома [Root.GetOnlyDynastyName].\n\n С уважением,\n[From.GetTitledFirstNameoftheHouseNoRegnal], [From.GetRegnalOrdinal]  [From.GetHerHis] имени;x
EVTDESC76112;[Root.GetFirstNameWithDynasty], рассмотрев ваше прошение, я решил[From.GetEndA], что ваш бастард не будет узаконен.\n\n С Уважением,\n[From.GetTitle] [From.GetFirstNameWithDynasty];x
EVTOPTD76015;Я попрошу короля;x
EVTOPTC76021;Возможно, я попрошу короля;x
EVTOPTC76022;Я попробовал[GetEndA], но король отказал;x
EVTTOOLTIP76022C;узнает об отказе короля;x
EVTTOOLTIP76022B;узнает о королевском согласии;x
opinion_accepted_legit;Согласие узаконить;x
opinion_refused_legit;Отказаз узаконить;x
EVTOPTA76109;Почему мне отказали?;x
legitimize_self;Легитимизировать себя;x
legitimize_self_desc;Так как вы - [Root.GetTitle], у вас есть право объявить себя законным членом вашего дома и наследником титула [Root.PrimaryTitle.GetName];x
ask_liege_for_legitimisation;Запрос легитимизации;x
ask_liege_for_legitimisation_desc;Попросите своего господина объявить вас членом вашего дома и законным наследником титула [Root.PrimaryTitle.GetName];x
#EVTDESC76107;[Root.PrimaryTitle.GetFOA], я покорнейше прошу признать бастарда по имени [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] моим ребёнком и узаконить его права как члена моего Дома [From.GetOnlyDynastyName].\n\n С уважением,\n[FromFrom.GetFirstNameWithDynasty];x
#EVTDESC76108;[Root.GetFirstNameWithDynasty], я решил[From.GetEndA] исполнить вашу просьбу. Я постановляю, что с этого момента [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] является законным членом Дома [Root.GetOnlyDynastyName].\n\n С Уважением,\n[From.GetTitledFirstNameoftheHouseNoRegnal], [From.GetRegnalOrdinal] [From.GetHerHis] имени;x
#EVTDESC76109;[Root.GetFirstNameWithDynasty], рассмотрев ваше прошение, я решил[From.GetEndA], что [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] не будет узаконен[From.GetEndA].\n\n C уважением,\n[From.GetTitle] [From.GetFirstNameWithDynasty];x
first_night;Право первой ночи;x
first_night_desc;Право Первой ночи - это традиция, практикуемая в Вестеросе и Валирии. Когда женились простолюдины или крестьяне, их лорд имел право первым возлечь с невестой в брачную ночь. Эта традиция иногда позволяла и королям требовать подобного от своих лордов, но на практике такое применялось редко. Заставив знать отдавать невест на первую брачную ночь сюзерену, можно нажить немало врагов.;x
first_night_0;Право первой ночи упразднено;x
first_night_0_option;незаконно;x
first_night_0_desc;Право первой ночи незаконно. Лорд, замеченный за осуществлением права первой ночи может быть наказан.;x
first_night_1;Первая ночь утверждена;x
first_night_1_option;утверждена;x
first_night_1_desc;Право первой ночи утверждено законом. Лорды могут требовать себе в постель крестьянских невест из своих владений.;x
EVTDESC76110;Право первой ночи законно в земле [Root.PrimaryTitle.GetName], и, время от времени, вы затаскиваете к себе в постель красивых невест-крестьянок. Вы заметили одну из таких простолюдинок с ребёнком, который очень похож на вас…;x
EVTOPTA76110;Это не мой ребёнок;x
EVTOPTB76110;Да, я признаю его как своего;x
EVTOPTC76110;Я узаконю его;x
EVTDESC76111;Кажется ваш [From.GetRootRelation] [From.GetTitledFirstName] охотно использовал право первой ночи со многими крестьянскими невестами в городе [Root.Capital.GetName] и минимум одну из них наградил ребёнком. Сейчас он пришёл с этим ребёнком в замок и утверждает, что это его дитя.;x
abolished_first_night;Отменил[_] право первой ночи;x
opinion_abolished_first_night_bad;Отменил[_] право первой ночи;x
opinion_abolished_first_night_good;Отменил[_] право первой ночи;x
legalised_first_night;Узаконил[_] право первой ночи;x
opinion_legalised_first_night_good;Узаконил[_] право первой ночи;x
opinion_legalised_first_night_bad;Узаконил[_] право первой ночи;x
claimed_first_night;Право Первой Ночи;x
EVTOPT76111;Еще одно семя Дома [From.GetOnlyDynastyName];x
TOOLTIPEVTOPTA76110;От ребёнка по имени [This.GetFirstName] отказываются, [This.GetSheHe] становится безотцовщиной\n;x
opinion_confirmed_first_night;Принудить лордов принять Право первой ночи;x
opinion_restricted_first_night;Запретить Право первой ночи;x
EVTDESCbastard.1;Мой муж [From.GetFirstName] умер, оставив мо[Root.Liege.GetYuEgo] [Root.Liege.GetSonDaughterACC], известн[Root.Liege.GetYuEgo] как [Root.Liege.GetFirstName] править в качестве владельца титула [Root.Liege.GetTitle]. [From.GetFirstName] был известным прелюбодеем, оставив множество своих бастардов от крестьянских девок. Эти бастарды могут представлять угрозу для законного наследника.;x
EVTOPTAbastard.1;Уничтожить их всех!;x
TOOLTIPbastard.1;Цель - [This.GetFirstNameWithNick]\n;x
TOOLTIPbastard.2;Убийства не раскрыты;x
TOOLTIPbastard.3;Убийство раскрыто;x
EVTOPTBbastard.1;Оставить их;x
EVTDESCbastard.2;Убийства шли как по маслу. Ваши самые доверенные люди рыскали около борделей и домов в городе [Root.Liege.Capital.GetName], стараясь незаметно убивать любого ребёнка, подозревая в них тайных бастардов бывшего властителя по имени [FromFrom.GetTitledFirstNameNoRegnal], и их матерей. Были вырезаны самые приметные и известные бастарды, а Ваше участие в этом осталось в тени.;x
EVTOPTAbastard.2;Это необходимо, чтобы обеспечить безопасность наследника!;x
EVTDESCbastard.3;Некоторые из ваших доверенных людей тайно бродили рядом с борделями и домами в городе [Root.Liege.Capital.GetName], убивая любого ребёнка, подозревая что он бастард человека, известного как [FromFrom.GetTitledFirstNameNoRegnal], и их матерей. Тем не менее, стало известно, что Вы стоите за этим!;x
EVTOPTAbastard.3;Глупцы и предатели!;x
EVTDESCbastard.5;[From.GetFirstNameWithNick] смог[From.GetNoneE] вырваться из цепких рук Ваших людей и бежать в город [From.Liege.Capital.GetName]!;x
EVTOPTAbastard.5;Так или иначе, я устраню изгнанника!;x
EVTDESCbastard.6;Одному из ранее неизвестных бастардов человека, известного как [FromFromFrom.GetTitledFirstNameNoRegnal] удалось сбежать из города [Root.Liege.Capital.GetName] от [escaped_bastard.GetHerHis] убийц. Этот предатель по имени [escaped_bastard.GetFirstNameWitchNick] бежал в [escaped_bastard.Liege.Capital.GetName] и теперь претендует на титул [FromFromFrom.PrimaryTitle.GetName].;x
EVTOPTAbastard.6;Это недопустимо!;x
EVTDESCbastard.7;Мои люди действовали безжалостно, "защищая" наследника после смерти отца, известного как [FromFromFrom.GetTitledFirstNameNoRegnal]. Они убивали всех детей подряд, которых могли найти, подозревая что они бастарды, вместе с матерями. Жители города [From.Liege.Capital.GetName] в ужасе от такой серии убийств.;x
EVTOPTAbastard.7;Это шокирует!;x
TOOLTIPbastard.501B;После смерти человека, известного как [Root.GetTitledFirstNameNoRegnal], наследник из Дома [Root.GetOnlyDynastyName] определен для наследования титула [Root.PrimaryTitle.GetName]\n;x
legitimize_bastard;Получение легитимизации;xx
legitimize_bastard_desc;Ваш[Root.GetEndA] [Root.GetSonDaughter]-бастард [Root.GetTitledFirstNameNoRegnal] объявил[Root.GetEndA] о признании  законности.  Обычно только король может узаконить бастарда.;x
TOOLTIPlegitimize_bastardONGOING;Легитимизация НЕ запрошена;x
TOOLTIP301LEGITREQUEST;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] рассмотрит ваш запрос на легитимацию;x
EVTOPTA301B;Просить о легитимизации;x
TOOLTIPlegit_bastard_fail;§RВ настоящее время над вами нет лорда, которого вы можете попросить о легитимизации§!;x
