#CODE;ENGLISH;x;;;;;;;;;;;;
EVTDESC38071D;Посланник из банка прибыл в [Root.Capital.GetName], и он выглядит довольно встревоженным. Он информирует мой двор о том, что долги, котрые [debt_capital.GetFullName] должен банку , не были выплачены, и что, как нынешний владелец этого титула, мне нужно компенсировать их потери....;x;;;;;;;;;;;;
EVTDESC38071E;[bank_envoy.GetBankEnvoyTitle] из общества [Root.GetLoanBank] прибыл[bank_envoy.GetEndA] в город [Root.Capital.GetName], и [bank_envoy.GetSheHe] выглядит разозлённо. [bank_envoy.GetSheHeCap] утверждает, что золото было украдено из банка во время разграбления города предыдущими владельцами, и требует вернуть золото вместе с дополнительной компенсацией...;x;;;;;;;;;;;;
EVTOPTB38071;Обещаю погасить и уплатить причитающиеся проценты;x;;;;;;;;;;;;
EVTOPTA38071;Я не могу сделать это прямо сейчас, но обещаю выплатить;x;;;;;;;;;;;;
TOOLTIPIRONBANKMERCS;Железный банк предоставит вам наемников;x;;;;;;;;;;;;
EVTOPTBbankruptcy.107;Земли могут быть приемлимой платой;x;;;;;;;;;;;;
TOOLTIPbankruptcy.500;Вы предлагаете оплатить долг персонажу [This.GetTitle] [This.GetFirstName] землями;x;;;;;;;;;;;;
EVTOPTCbankruptcy.107;Может быть взамен, [From.GetSheHe] может ослабить свои полномочия?;x;;;;;;;;;;;;
TOOLTIPbankruptcy.503;Вы предлагаете персонажу [This.GetTitle] [This.GetFirstName] вместо оплаты долга ослабить законы короны;x;;;;;;;;;;;;
EVTOPTDbankruptcy.107;Если авторитет религии поднимется, мы готовы забыть о долге;x;;;;;;;;;;;;
TOOLTIPbankruptcy.507;Вы предлагаете персонажу [This.GetTitle] [This.GetFirstName] вместо оплаты долга поднять авторитет религии;x;;;;;;;;;;;;
EVTOPTEbankruptcy.107;Как насчет того, чтобы отказаться от этого долга в обмен на услугу?;x;;;;;;;;;;;;
TOOLTIPbankruptcy.511;Вы предлагаете персонажу [This.GetTitle] [This.GetFirstName] забыть долг в обмен на услугу;x;;;;;;;;;;;;
EVTDESCbankruptcy.500;[Root.PrimaryTitle.GetFOA], мне очень жаль слышать, что вы не можете вернуть долг вовремя, но, возможно, мы сможем достигнуть еще одного соглашения? Если вы предоставите Дому [From.GetOnlyDynastyName] земли, мы забудем о долге.\n\n Ваш[From.GetEndA],\n[From.GetTitle] [From.GetFirstName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.500;Честная сделка, нужно это сделать;x;;;;;;;;;;;;
TOOLTIPbankruptcy.501;Ваша задолженность перед персонажем [This.GetTitle] [This.GetFirstName] будет забыта;x;;;;;;;;;;;;
EVTOPTBbankruptcy.500;Нет, [From.GetSheHe] получит свое золото, как и бы договорено;x;;;;;;;;;;;;
EVTDESCbankruptcy.501;[Root.GetTitle] [Root.GetFirstName], предлагаемые вами условия, являются наиболее разумными. Я предоставлю Дому [Root.GetOnlyDynastyName] новые владения, а вы забудете мой долг.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.501;Я удовлетворен[GetEndA];x;;;;;;;;;;;;
EVTDESCbankruptcy.502;[Root.GetTitle] [Root.GetFirstName], боюсь, я не могу принять предлагаемые условия. Эти земли предназначены для других целей, вы получите свое золото как только [From.PrimaryTitle.GetName] будет располагать такой возможностью.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.502;Да пусть так и будет;x;;;;;;;;;;;;
EVTDESCbankruptcy.503;[Root.PrimaryTitle.GetFOA], Мне очень жаль слышать, что вы не можете вернуть долг вовремя, но, возможно, мы сможем достигнуть еще одного соглашения? Если права и свободы вассалов земли [Root.PrimaryTitle.GetName] будут расширены, мы готовы забыть о долге.\n\nВаш[From.GetEndA],\n[From.GetTitle] [From.GetFirstName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.503;У меня нет выбора, придётся подписать этот закон;x;;;;;;;;;;;;
EVTOPTBbankruptcy.503;Нет, я не буду изменять законы ради золота;x;;;;;;;;;;;;
EVTDESCbankruptcy.504;[Root.GetTitle] [Root.GetFirstName], предлагаемые вами условия, являются наиболее разумными. Я расширю права вассалов в земле [From.GetTitle], если [From.PrimaryTitle.GetName] забудет о моей задолженности.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.504;Хорошая сделка;x;;;;;;;;;;;;
EVTDESCbankruptcy.505;[Root.GetTitle] [Root.GetFirstName], боюсь, я не могу принять предлагаемые условия. Законы не подлежат изменению, вы получите свое золото как только [From.PrimaryTitle.GetName] получит такую возможность.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTDESCbankruptcy.506;[Root.PrimaryTitle.GetFOA], мы получили указ, который выпустил[FromFrom.GetEndA] [FromFrom.GetTitle] [FromFrom.GetFirstName] из владения [FromFrom.Capital.GetName]. [FromFrom.GetTitle] подписал[FromFrom.GetEndA] закон о снижении авторитета короны в своих владениях. По слухам, это было сделано в обмен на отмену долга земли [FromFrom.PrimaryTitle.GetName] перед персонажем [From.GetTitle] [From.GetFirstName] и Домом [From.GetOnlyDynastyName].;x;;;;;;;;;;;;
EVTOPTAbankruptcy.506;Кажется все счастливы;x;;;;;;;;;;;;
EVTDESCbankruptcy.507;[Root.PrimaryTitle.GetFOA], жрецы огорчены тем, что ваш Дом не может вовремя погасить долг, вожможно есть еще одно решение данной ситуации? Если авторитет и права церковнослужителей в ваших землях будут расширены, они готовы забыть о вашем долге.\n\n Писано пред взором Богов,\nЕго Святейшество, Верховный Септон;x;;;;;;;;;;;;
EVTOPTAbankruptcy.507;Да, придётся пойти на уступки септонам;x;;;;;;;;;;;;
EVTOPTBbankruptcy.507;Нет, влияние религии и так велико;x;;;;;;;;;;;;
EVTDESCbankruptcy.508;Ваше Святейшество, предлагаемые вами условия являются наиболее приемлимыми. Я расширю права септонов в своих землях, если вы забудите о долге.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.508;[From.GetSheHeCap] показывает благочестие и мудрость;x;;;;;;;;;;;;
EVTDESCbankruptcy.509;Ваше Святейшество, я вынужден[From.GetEndA] вам отказать. Законы в моих землях не будут изменяться за золото, долг вы получите, как только [From.PrimaryTitle.GetName] получит такую возможность.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.509;Септоны будут расстроены;x;;;;;;;;;;;;
EVTDESCbankruptcy.510;[Root.PrimaryTitle.GetFOA], мы получили указ, который выпустил[FromFrom.GetEndA] [FromFrom.GetTitle] [FromFrom.GetFirstName] из владения [FromFrom.Capital.GetName]. [FromFrom.GetTitle] подписал[FromFrom.GetEndA] указ расширяющий права и влияние служителей Веры Семерых в своих владениях. По слухам это сделано ради отмены долга государства [FromFrom.PrimaryTitle.GetName] перед священнослужителями.;x;;;;;;;;;;;;
EVTOPTAbankruptcy.510;Я надеюсь, что это доказывает мою мудрость;x;;;;;;;;;;;;
EVTDESCbankruptcy.511;[Root.PrimaryTitle.GetFOA], мне жаль слышать, что вы не можете заплатить мне в нужное время, но, возможно, мы сможем достичь другого соглашения? Если бы вы обещали предоставить мне услугу в будущем, я бы взамен отменил[From.GetEndA] этот долг.\n\n Ваш,\n[From.GetTitle] [From.GetFirstName];x;;;;;;;;;;;;
EVTOPTAbankruptcy.511;Это разумно, я принимаю;x;;;;;;;;;;;;
EVTDESCbankruptcy.512;[Root.GetTitle] [Root.GetFirstName], ваши предложенные условия являются наиболее разумными. Настоящим я обязуюсь предоставить вам услугу, а взамен долг государства [From.PrimaryTitle.GetName] перед вами будет отменен.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTDESCbankruptcy.513;[Root.GetTitle] [Root.GetFirstName], боюсь, я не могу согласиться с этими условиями. Мои ведомства и закон не приемлют услуг, вы получите платеж в монете, как только [From.PrimaryTitle.GetName] сможет оплатить.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x;;;;;;;;;;;;
EVTOPTCbankruptcy.103;Я сам себе хозяин и кредит этот не имеет силы;x;;;;;;;;;;;;
EVTDESC38000;Можно уйти от смерти, но не от ростовщика!;x;;;;;;;;;;;;
EVTOPTA38000;Они безусловно заставят моего наследника погасить кредиты отца;x;;;;;;;;;;;;
EVTTOOLTIP38001;Скоро визит ростовщика;x;;;;;;;;;;;;
EVTDESC38002;[bank_envoy.GetBankEnvoyTitle] из общества [Root.GetLoanBank] прибыл[bank_envoy.GetEndA] в город [Root.Capital.GetName]. [bank_envoy.GetSheHeCap] добивается погашения кредита, взятого мною в банке.;x;;;;;;;;;;;;
EVTDESC38002B;Посланник банка прибыл в [Root.Capital.GetName]. Он добивается погашения кредита, взятого мною в банке.;x;;;;;;;;;;;;
EVTDESC38001;[bank_envoy.GetBankEnvoyTitle] из общества [Root.GetLoanBank] прибыл[bank_envoy.GetEndA] в город [Root.Capital.GetName]. [bank_envoy.GetSheHeCap] стремится получить выплыты по долгам, которые долж[From.GetNaEn] М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty].;x;;;;;;;;;;;;
EVTDESC38001B;Посланник из банка [Root.GetLoanBank] прибыл в город [Root.Capital.GetName]. Они желают выплату по долгам, которые долж[From.GetNaEn] М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty].;x;;;;;;;;;;;;
EVTDESC38001C;[bank_envoy.GetBankEnvoyTitle] из общества [Root.GetLoanBank] прибыл[bank_envoy.GetEndA] в город [Root.Capital.GetName]. [bank_envoy.GetSheHeCap] желает погашения задолжности, которое должен [debt_capital.GetFullName].;x;;;;;;;;;;;;
EVTDESC38001D;осланник из банка [Root.GetLoanBank] прибыл в город [Root.Capital.GetName]. Они желают выплату по долгам, которые должен [debt_capital.GetFullName].;x;;;;;;;;;;;;
EVTOPTA38001;Со временем они получат своё золото;x;;;;;;;;;;;;
EVTOPTB38001;Они получат свои 125 золотых;x;;;;;;;;;;;;
EVTOPTC38001;Они получат свои 250 золотых;x;;;;;;;;;;;;
EVTOPTD38001;Они получат свои 500 золотых;x;;;;;;;;;;;;
EVTOPTE38001;Они получат свои 750 золотых;x;;;;;;;;;;;;
EVTOPTF38001;Они получат свои 1000 золотых;x;;;;;;;;;;;;
EVTOPTG38001;Они получат свои 1250 золотых;x;;;;;;;;;;;;
EVTOPTH38001;Я не долж[GetNaEn] им ничего!;x;;;;;;;;;;;;
EVTTOOLTIP38002C;Кредит в [Root.loan_total_repayable.GetValue]¤ будет погашен через пять лет;x;;;;;;;;;;;;
EVTOPTA38002;У меня сейчас есть деньги;x;;;;;;;;;;;;
EVTOPTB38002;Нет всей суммы, я буду платить проценты;x;;;;;;;;;;;;
EVTOPTC38002;Мне нужно больше времени, чтобы собрать средства;x;;;;;;;;;;;;
EVTOPTD38002;Вы не должны скрыть от меня ни единой монеты!;x;;;;;;;;;;;;
EVTTOOLTIP38002;Взять пятилетний кредит под 25%;x;;;;;;;;;;;;
EVTTOOLTIP38002B;Долг в [Root.loan_amount.GetValue]¤ будет продлён на два года;x;;;;;;;;;;;;
