#CODE;ENGLISH;x
EVTDESCred_priest.16B;Не у всех есть готовность или открытость, чтобы принять силу колдунов. [From.GetTitledFirstNameWithDynastyNoRegnal] - од[From.GetNaIn] из таких недальновидных,  [FromGetSheHe] отказа[From.GetLasLsya] от моего предложения и не был[From.GetEndA] исцелен[From.GetEndA].;x
EVTDESCred_priest.16C;Не у всех есть желание или непредвзятость, чтобы принять силу колдунов. [From.GetTitledFirstNameWithDynastyNoRegnal] - од[From.GetNaIn] из таких недальновидных, ибо [FromGetSheHe] отказа[From.GetLasLsya] от моего предложения и не был[From.GetEndA] исцелен[From.GetEndA].;x
EVTOPTAred_priest.16;Глупцы. Их выбор;x
CUSTOMTOOLTIPrhllor_saved_me;[This.GetTitledFirstNameNoRegnal] дарует Вам Последний поцелуй...\n;x
redgod_protection_plot;Защитить себя от заговоров.;x
redgod_protection_plot_desc;Вы можете использовать жертвоприношение Р'глору, чтобы защитить свою жизнь от заговоров,;x
redgod_protection_battle;Защитить себя в битве.;x
redgod_protection_battle_desc;Вы можете использовать жертвоприношение Р'Глору, чтобы защитить себя в битве.;x
redgod_heal_basic;Исцелиться от недугов.;x
redgod_heal_basic_desc;Ваша жертва Р'глору поможет исцелить ваши травмы и болезни.;x
redgod_healing_timer;Попытка исцеления Р'глором;x
TOOLTIPredgod_heal_basicSUCCESS;[Root.GetTitledFirstNameNoRegnal] успешно исцелен[From.GetEndA] персонажем, известным как [This.GetTitledFirstName]\n;x
TOOLTIPredgod_heal_basicFAIL;Исцеление провалилось\n;x
TOOLTIPREDGODHEALCONVERT;[Root.GetTitledFirstNameNoRegnal] решит, принять ли ваше предложение исцеления. В случае успеха [Root.GetSheHe] обратится в религию Р'глора;x
redgod_heal_chosen;Исцелить уродство;x
redgod_heal_chosen_desc;Ваша жертва  Р'Глору поможет исцелить увечья этого человека.;x
redgod_protection_plot_self;Защитить себя от заговоров.;x
redgod_protection_plot_self_desc;Вы можете использовать жертвоприношение Р'Глору, чтобы защитить свою жизнь от заговоров,;x
redgod_protection_battle_self;Защитить себя в битве.;x
redgod_protection_battle_self_desc;Вы можете использовать жертвоприношение Р'Глору, чтобы  защитить себя в битве.;x
redgod_heal_basic_self;Исцелиться от недугов.;x
redgod_heal_basic_self_desc;Ваша жертва Р'Глору поможет исцелить ваши травмы и болезни.;x
redgod_heal_basic_self_named;Попробовать исцелить свои травмы и болезни, принеся жертву Р'Глору;x
redgod_heal_chosen_self;Исцелить Ваше уродство;x
redgod_heal_chosen_self_desc;Ваша жертва Р'глору поможет исцелить ваши уродства.;x
redgod_heal_chosen_self_named;Попробовать исцелить свои травмы и болезни, принеся жертву Р'Глору;x
CUSTOMTOOLTIPdiseasecureallow;Вы любимы Р'глором и должны совершать жертвоприношение\n;x
CUSTOMTOOLTIPdeformedcureallow;Вы избраны Р'глором и должны совершать жертвоприношение\n;x
CUSTOMTOOLTIPredgod_nosacrafice;Р'Глор не принял этой жертвы\n;x
show_redgod;Показать список действий Р'Глора;x
show_redgod_desc;Открыть список опций.;x
hide_redgod;Скрыть список действий Р'Глора;x
hide_redgod_desc;Скрыть список опций.;x
EVTDESCred_priest.17;Мой господин — возрожденный Азор Ахай, избранный Р'Глором. Пора показать всем силу Владыки Света!;x
EVTOPTAred_priest.17;Ок;x
EVTDESCred_priest.18;Под руководством персонажа, известного как [rhllor_priest.GetTitledFirstName] вы можете попытаться примерить звание Азор Ахая, вонзив меч в горящую святыню религии [rhllor_pries.Location.Religion.GetName] и обратить людей в земле [rhllor_pries.Location.GetName].;x
EVTOPTAred_priest.18;Я - возрожденный Азор Ахай;x
EVTOPTBred_priest.18;Нет, благодарю.;x
EVTDESCred_priest.19;Вы стали свидетелем, как [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] вытащил[From.GetEndA] меч из пламени. Действительно ли [From.GetSheHe] возрожденный Азор Ахай?;x
EVTOPTAred_priest.19;Да, я последую за светом Р'глора;x
EVTOPTBred_priest.19;Теперь я верю.;x
EVTOPTCred_priest.19;Это безумие, даже ребенок может разжечь костер и вынуть из него меч;x
EVTOPTDred_priest.19;Нет, благодарю.;x
CUSTOMTOOLTIPmassrhllorconversion;Все в этом месте станут радикальными и ревностными последователи Р'Глора, и все, кроме самых набожных иноверцев, будут обращены.;x
EVTDESCred_priest.20;Выберете из списка доступные действия.;x
EVTOPTAred_priest.20;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] получит защиту от заговоров.;x
EVTOPTBred_priest.20;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] получит защиту в битве.;x
EVTOPTCred_priest.20;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] вылечится от болезней;x
EVTOPTDred_priest.20;Вылечить [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] вылечится от уродств и увечий.;x
EVTOPTEred_priest.20;Ничего;x
EVTOPTFred_priest.20;Обращение к Р'Глору;x
EVTDESCred_priest.21;Слабое сияние окутывает ваше тело.;x
EVTOPTAred_priest.21;…;x
CUSTOMTOOLTIPviolentdeath_rhllor;Ваши раны очень глубоки и защита Р'Глора иссякла. Вы должны принести новую жертву, чтобы исцелиться.;x
EVTOPTZred_priest.22;Р'ГЛОР, ДАЙ МНЕ СИЛ!!;x
EVTDESCred_priest.22;Вы и [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] бились в поединке, и вот - всё закончилось, [From.GetHerHis] безжизненное тело лежит в луже собственной крови. Вы разворачиваетесь, чтобы уйти и, вдруг слышите голос: 'До следующего раза, [Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal]!';x
EVTOPTAred_priest.22;Не могу в это поверить!;x
red_god_magic;Жертвоприношения Р'Глору;x
redgod_reveal_plots;Посмотреть в огонь;x
redgod_reveal_plots_desc;Попросите вашего Красного Жреца помочь вам взглянуть в огонь, чтобы попытаться обнаружить заговоры против вас и вашей семьи.;x
TOOLTIPredgod_reveal_plots;Заговор неизвестного против семьи персонажа [Root.GetTitledFirstNameNoRegnal]\n;x
TOOLTIPredgod_reveal_plotsSUCCESS;Заговор успешно показан персонажу [This.GetTitledFirstName]\n;x
TOOLTIPredgod_reveal_plotsFAIL;Ничего не понятно\n;x
redgod_reveal_plots_timer;Взгяд в Пламя;x
EVTDESCred_priest.23;Вы и [red_priest.GetTitledFirstName] провели много часов вместе, глядя в огонь. Ваши глаза слезятся, но, наконец, вы видите контур фигуры и понимаете, что это [red_priest_plotter_reveal.GetTitledFirstNameNoRegnal] [red_priest_plotter_reveal.GetOnlyDynastyName]! [red_priest_plotter_reveal.GetSheHeCap] явно замышляет [red_priest_plotter_reveal.GetPlot].;x
EVTDESCred_priest.23B;Вы и [red_priest.GetTitledFirstName] пили Веченюю Тень, пока ваши губы не посинели. Вы чувствуете головокружение, когда видения начинают формироваться перед вами, наконец, вы видите контур фигуры и понимаете, что это  [red_priest_plotter_reveal.GetTitledFirstNameNoRegnal] [red_priest_plotter_reveal.GetOnlyDynastyName]! [red_priest_plotter_reveal.GetSheHeCap] явно замышляет [red_priest_plotter_reveal.GetPlot].;x
EVTDESCred_priest.23C;Вы пили в Вечернюю тень, пока ваши губы не посинели. Вы чувствуете головокружение, когда видения начинают формироваться перед вами, и, наконец, Вы видите контур фигуры и понимаете, что это [red_priest_plotter_reveal.GetTitledFirstNameNoRegnal] [red_priest_plotter_reveal.GetOnlyDynastyName]! [red_priest_plotter_reveal.GetSheHeCap] явно замышляет [red_priest_plotter_reveal.GetPlot].;x
EVTDESCred_priest.23D;Вы и [red_priest.GetTitledFirstName] провели ночь, выполняя магические обряды, омывая себя кровью. Вы выпили полученную смесь и начали получать видения, и, наконец, вы видите контур фигуры и понимаете, что это [red_priest_plotter_reveal.GetTitledFirstNameNoRegnal] [red_priest_plotter_reveal.GetOnlyDynastyName]! [red_priest_plotter_reveal.GetSheHeCap] явно замышляет [red_priest_plotter_reveal.GetPlot].;x
EVTOPTAred_priest.23;[Root.Religion.GetRandomGodName] показал [red_priest_plotter_reveal.GetHerHis] предательство;x
EVTDESCred_priest.24;Вы и [red_priest.GetTitledFirstName] провели много часов вместе, глядя в огонь, но безуспешно. Вам удалось увидеть неясные тени, которые ничего не показали об угрозах для вашей семьи.;x
EVTDESCred_priest.24B;Вы и [red_priest.GetTitledFirstName] пили Вечернюю Тень, пока ваши губы не посинели, но безуспешно. Вам только удалось увидеть смутные видения, которые ничего не показали об угрозах для вашей семьи.;x
EVTDESCred_priest.24C;Вы и [red_priest.GetTitledFirstName] провели ночь, выполняя магические обряды, омывая себя кровью. Вы выпили полученную смесь и начали получать видения, но, увы, они были бесполезны. Вам удалось увидеть только смутные видения, которые ничего не выявили об угрозах вашей семье.;x
EVTOPTAred_priest.24;Надо отдохнуть от этого;x
EVTDESCred_priest.25;Вы не совсем понимаете как, но [From.GetTitledFirstNameNoRegnal] узнал[From.GetEndA] о вашем заговоре [Root.GetPlot]!;x
EVTOPTAred_priest.25;Это должно быть связано с персонажем [From.job_spiritual.GetTitledFirstName];x
EVTDESCred_priest.26;[red_priest.GetTitledFirstName] стоит рядом с вами и призывает Владыку Света прогнать тьму и исцелить вас от вашей болезни. [red_priest.GetSheHeCap] использует огонь для лечения пораженных областей, и вы сразу почувствуете облегчение.;x
EVTDESCred_priest.26B;[red_priest.GetTitledFirstName] купает вас в горячей крови, прежде чем начать бормотать непонятные заклинания. Следом, [red_priest.GetSheHeCap] разрезает горло ягненка, проливая кровь на рану. Сразу же чувствуется облегчение.;x
EVTDESCred_priest.26C;[red_priest.GetTitledFirstName] купает вас в горячей крови, прежде чем начать бормотать непонятные заклинания. Следом, [red_priest.GetSheHeCap] разрезает горло ягненка, проливая кровь на рану. Сразу же чувствуется облегчение.;x
EVTOPTAred_priest.26;[Root.Religion.GetRandomGodName] мне благоволит;x
EVTDESCred_priest.27;[red_priest.GetTitledFirstName] пытался призвать Р'глора, чтобы излечить вас от вашего недуга, повторяя его имя и окуная пострадавшую часть тела в огонь. Однако ничего не произошло, только легкое жжение.;x
EVTDESCred_priest.27B;[red_priest.GetTitledFirstName] попыта[red_priest.GetLasLsya] призвать всю свою силу, чтобы исцелить вас от вашего недуга, проливая кровь убитого ягненка на вашу рану и произнося непонятные заклинания. Однако ничего не произошло, кроме умиротворяющих видений из-за вечерней тени, которую [red_priest.GetSheHe] заставил[red_priest.GetEndA] выпить.;x
EVTDESCred_priest.27C;[red_priest.GetTitledFirstName] пыта[red_priest.GetLasLsya] призвать все свои силы, чтобы исцелить вас от вашего недуга, проливая кровь убитого ягненка на вашу рану и произнося непонятные заклинания. Однако, ничего не произошло, кроме умиротворяющих видений из-за смеси крови, которую [red_priest.GetSheHe] заставил[red_priest.GetEndA] вас пить.;x
EVTOPTAred_priest.27;Почему [Root.Religion.GetRandomGodName] оставил меня?;x
EVTDESCred_priest.28;Уродство, от которого вы страдаете, велико, но [red_priest.GetTitledFirstName] уверен[red_priest.GetEndA], что Владыка Света сможет излечить его избранного. Красный жрец возводит большой костер и предлагает вам войти в него. Как только вы это делаете, жар перестает наносить вам вред, а вместо этого освобождает вас от вашего несчастья!;x
EVTDESCred_priest.28B;Уродство, от которого вы страдаете, велико, но [red_priest.GetTitledFirstName] уверен[red_priest.GetEndA], что вы можете вылечиться, если [red_priest.GetSheHe] использует самую мощную магию. Колдун опаивает вас вечерней тенью, вызвавая глубокие видения, перед этим забив целого быка, и начинает читать заклинания. Когда вы просыпаетесь из своего транса, вы обнаруживате, что исцелились!;x
EVTDESCred_priest.28C;Уродство, от которого вы страдаете, велико, но [red_priest.GetTitledFirstName] уверен[red_priest.GetEndA], что вы можете вылечиться, если [red_priest.GetSheHe] использует самую мощную магию. [Root.Religion.GetPriestTitle] дает вам выпить отвратительные отвары, чтобы вызвать глубокие видения, перед этим забив несколько зубров, чтобы начать заклинание. Когда вы просыпаетесь из своего транса, вы обнаруживате, что исцелились!;x
EVTOPTAred_priest.28;Это чудо!;x
EVTDESCred_priest.29;Стремясь освободить вас от вашего обременительного недуга, [red_priest.GetTitledFirstName] призвал[red_priest.GetEndA] вас вступить в большой костер, который [red_priest.GetSheHe] развел[red_priest.GetEndA]. Однако, способ не работает. Вы пытаетесь противостоять нестерпимому жару, и пусть пламя исцеляет вас, но оно сжигает вас очень сильно...;x
EVTDESCred_priest.29B;Стремясь освободить вас от вашего обременительного недуга, [red_priest.GetTitledFirstName] призвал[red_priest.GetEndA] вас выпить очень много вечерней тени для вызова мощного заклинания. Несмотря на то что [red_priest.GetSheHe] жертвует множество животных для усиления магии, вы не исцеляетесь. Видения, которые вы видите, настолько интенсивны, что заставляют вас страдать в сто раз хуже,  ваша голова уже готовва взорваться...;x
EVTDESCred_priest.29C;В попытке освободить вас от вашего обременительного недуга, [red_priest.GetTitledFirstName] призывает вас выпить зелье с отвратительным вкусом, чтобы вызвать мощное заклинание. Несмотря на то, что [red_priest.GetSheHe] жертвует многих животных ради магии крови, вы не исцелены. Видения, которые вы видите, настолько интенсивны, что заставляют вас страдать в сто раз хуже,  ваша голова уже готовва взорваться...;x
EVTOPTAred_priest.29;Арргх! Вытащи меня отсюда!;x
EVTDESCred_priest.30;[red_priest.GetTitledFirstName] стоит рядом с персонажем [From.GetTitledFirstNameNoRegnal] и призывает Владыку Света снять тьму с н[From.GetHerHis] и исцелить [From.GetHerHis] от болезни. [red_priest.GetSheHeCap] использует огонь для лечения пораженных областей, и [From.GetTitledFirstNameNoRegnal] сразу говорит, что [From.GetSheHe] чувствует облегчение.;x
EVTDESCred_priest.30B;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], и поэтому Красный Жрец призывает Владыку Света прогнать тьму с н[From.GetHerHis] и исцелить [From.GetHerHis] от болезни. [red_priest.GetSheHeCap] использует огонь для лечения пораженных областей, и сразу же [From.GetTitledFirstNameNoRegnal] говорит, что [From.GetSheHe] чувствует облегчение, и примет Р'глора как единственного истинного Бога.;x
EVTDESCred_priest.30C;[red_priest.GetTitledFirstName] призвал[red_priest.GetEndA] персонажа [From.GetTitledFirstNameNoRegnal] выкупаться в горячей крови, прежде чем начать бормотать заклинания. [red_priest.GetSheHeCap] затем перерезал[red_priest.GetEndA] горло ягненка, пролив кровь на рану. Сразу же [From.GetTitledFirstNameNoRegnal] сказал[red_priest.GetEndA], что [From.GetSheHe] чувствует облегчение.;x
EVTDESCred_priest.30D;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [red_priest.GetTitledFirstName] попробовал[red_priest.GetEndA] исцелить [From.GetHerHis], и поэтому колдун искупал[red_priest.GetEndA] [From.GetHerHis] в горячей крови, перед тем как начать бормотать заклинания. Затем, [red_priest.GetSheHeCap] перерезал[red_priest.GetEndA] горло ягненку, пролив кровь на рану. Сразу же [From.GetTitledFirstNameNoRegnal] говорит, что [From.GetSheHe] чувствует облегчение, и поэтому примет пути колдунов.;x
EVTDESCred_priest.30E;[red_priest.GetTitledFirstName] призвал[red_priest.GetEndA] персонажа [From.GetTitledFirstNameNoRegnal] выкупаться в горячей крови, прежде чем начать бормотать заклинания. [red_priest.GetSheHeCap] затем перерезал[red_priest.GetEndA] горло ягненка, пролив кровь на рану. Сразу же [From.GetTitledFirstNameNoRegnal] сказал[red_priest.GetEndA], что [From.GetSheHe] чувствует облегчение.;x
EVTDESCred_priest.30F;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [red_priest.GetTitledFirstName] попробовал[red_priest.GetEndA] исцелить [From.GetHerHis], и поэтому [Root.Religion.GetPriestTitle] искупал[Root.Religion.GetEndA] [From.GetHerHis] в горячей крови, перед тем как начать бормотать заклинания. Затем, [red_priest.GetSheHeCap] перерезал[red_priest.GetEndA] горло ягненку, пролив кровь на рану. Сразу же [From.GetTitledFirstNameNoRegnal] говорит, что [From.GetSheHe] чувствует облегчение, и поэтому примет путь религии [Root.Religion.GetName].;x
EVTOPTAred_priest.30;[Root.Religion.GetRandomGodName] покровительствует [From.GetHerHim];x
EVTDESCred_priest.31;[red_priest.GetTitledFirstName] попыта[red_priest.GetLasLsya] призвать Р'глора, чтобы исцелить персонажа [From.GetTitledFirstNameNoRegnal] от [From.GetHerHis] болезни, повторяя его имя и обдавая пораженную часть тела огнем. Однако ничего не произошло, только легкое жжение.;x
EVTDESCred_priest.31B;[From.GetTitledFirstNameNoRegnal] позволил[From.GetLasLsya] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], и поэтому Красный Жрец пытался призвать Р'глора исцелить [From.GetHerHis] от [From.GetHerHis] болезни, повторяя его имя и обдавая пораженную часть тела огнем. Однако ничего не произошло, только легкое жжение.;x
EVTDESCred_priest.31C;[red_priest.GetTitledFirstName] попыта[red_priest.GetLasLsya] призвать всю свою силу для исцеления персонажа [From.GetTitledFirstNameNoRegnal] от [From.GetHerHis] болезни, проливая кровь убитого ягненка на рану и произнося неясные заклинания. Однако ничего не произошло, кроме легких видений из-за Вечерней Тени, выпитой по [From.GetHerHis] наставлению.;x
EVTDESCred_priest.31D;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], и поэтому колдун попыта[red_priest.GetLasLsya] вызвать всю свою силу для лечения [From.GetHerHis] от [From.GetHerHis] болезни, проливая кровь убитого ягненка на рану и произнося неясные заклинания. Однако ничего не произошло, кроме легких видений из-за Вечерней Тени, выпитой по [From.GetHerHis] наставлению.;x
EVTDESCred_priest.31E;[red_priest.GetTitledFirstName] попыта[red_priest.GetLasLsya] призвать всю свою силу крови для исцеления персонажа [From.GetTitledFirstNameNoRegnal] от [From.GetHerHis] болезни, проливая кровь убитого ягненка на рану и произнося неясные заклинания. Однако ничего не произошло, кроме отвратительных видений из-за зелья, которое [Root.Religion.GetPriestTitle] вынудил[Root.Religion.GetEndA] выпить.;x
EVTDESCred_priest.31F;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], и поэтому [Root.Religion.GetPriestTitle] попыта[Root.Religion.GetLasLsya] вызвать всю свою силу магии крови для лечения [From.GetHerHis] от [From.GetHerHis] болезни, проливая кровь убитого ягненка на рану и произнося неясные заклинания. Однако ничего не произошло, кроме отвратительных видений из-за зелья, которое [Root.Religion.GetPriestTitle] вынудил[Root.Religion.GetEndA] выпить..;x
EVTOPTAred_priest.31;[Root.Religion.GetRandomGodName] оставил [From.GetHerHis];x
EVTDESCred_priest.32;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] попытата[job_spiritual.GetLasLsya] исцелить ваш недуг, и поэтому Красный Жрец стоит рядом с вами и призывает Владыку Света прогнать тьму и исцелить вас от вашей болезни. [From.job_spiritual.GetSheHeCap] использует огонь для лечения пораженных областей, и вы сразу чувствуете облегчение.;x
EVTDESCred_priest.32B;Вы попросили Красного Жреца, известного как [From.GetTitledFirstNameNoRegnal] исцелить свое недомогание, и поэтому [From.job_spiritual.GetTitledFirstName] стоит рядом с вами и призывает Владыку Света прогнать тьму и вылечить вас от вашей болезни. [From.job_spiritual.GetSheHeCap] использует огонь для лечения пораженных областей, и вы сразу чувствуете облегчение.;x
EVTDESCred_priest.32C;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше недомогание, и поэтому, по приказу колдуна, вы купаетесь в горячей крови, прежде чем он начнет бормотать непонятные заклинания. Затем, [From.job_spiritual.GetSheHeCap] перерезает горло ягненка, проливая его кровь на вашу рану. Сразу же чувствуется облегчение.;x
EVTDESCred_priest.32D;Вы согласились разрешить колдуну, известному как[From.GetTitledFirstNameNoRegnal] попробовать исцелить свое недомогание, и поэтому [From.job_spiritual.GetTitledFirstName] заставил[From.job_spiritual.GetEndA] вас выкупаться в горячей крови, прежде чем начать бормотать непонятные заклинания. Затем, [From.job_spiritual.GetSheHeCap] разрезает горло ягненка, проливая его кровь на вашу рану. Сразу же чувствуется облегчение.;x
EVTDESCred_priest.32E;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше недомогание, и поэтому, как приказал[From.Religion.GetEndA] [From.Religion.GetPriestTitle], вы купаетесь в горячей крови, прежде чем начинается обряд. Затем [From.job_spiritual.GetSheHeCap] перерезает горло ягненка, проливая его кровь на вашу рану. Сразу же чувствуется облегчение.;x
EVTDESCred_priest.32F;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить ваше недомогание магией крови, и поэтому [From.job_spiritual.GetTitledFirstName] заставил[From.job_spiritual.GetEndA] вас выкупаться в горячей крови, прежде чем начать бормотать непонятные заклинания. [From.job_spiritual.GetSheHeCap] разрезает горло ягненка, проливая его кровь на вашу рану. Сразу же чувствуется облегчение.;x
EVTDESCred_priest.33;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваше недомогание, и поэтому Красный Жрец попытался призвать Р'глора, чтобы исцелить вас от вашего недуга, повторяя его имя и обдавая пострадавшую область в огне. Однако ничего не произошло, только легкое жжение.;x
EVTDESCred_priest.33B;Вы позволили Красному Жрецу, известному как[From.GetTitledFirstNameNoRegnal] исцелить свое недомогание, и поэтому [From.job_spiritual.GetTitledFirstName] попыта[From.job_spiritual.GetLasLsya] призвать Р'глора исцелить вас от вашего недуга, повторяя его имя и обдавая больную часть огнем. Однако ничего не произошло, только легкое жжение.;x
EVTDESCred_priest.33C;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваш недуг, и поэтому колдун попыта[From.job_spiritual.GetLasLsya] призвать всю свою силу для исцеления вас от недуга, пролив кровь убитого ягненка на вашу рану и произнося смутные заклинания. Однако ничего не случилось, кроме легких ведений из-за вечерней тени, которую колдун заставил выпить.;x
EVTDESCred_priest.33D;Вы позволили колдуну, известному как [From.GetTitledFirstNameNoRegnal] исцелить свое недуг, и поэтому колдун попытался призвать всю свою силу для исцеления вас от недуга, проливая кровь убитого ягненка на вашу рану и произнося смутные заклинания. Однако ничего не случилось,  кроме легких ведений из-за вечерней тени, которую колдун заставил выпить.;x
EVTDESCred_priest.33E;[From.GetTitledFirstNameNoRegnal] попросил[From.GetEndA], чтобы [From.job_spiritual.GetTitledFirstName] исцелил[From.job_spiritual.GetEndA] ваш недуг магией крови, и поэтому [From.Religion.GetPriestTitle] попыта[From.job_spiritual.GetLasLsya] призвать всю свою силу для исцеления вас от недуга, пролив кровь убитого ягненка на вашу рану и произнося смутные заклинания. Однако ничего не произошло, кроме отвратительных видений от зелья, которое [From.Religion.GetPriestTitle] заставил[From.Religion.GetEndA] вас выпить.;x
EVTDESCred_priest.33F;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить ваше недомогание магией крови, и поэтому [From.Religion.GetPriestTitle] патается призвать всю свою силу для исцеления вас от недуга, проливая кровь убитого ягненка на вашу рану и произнося смутные заклинания. Однако ничего не произошло, кроме отвратительных видений от зелья, которое [From.Religion.GetPriestTitle] заставил[From.Religion.GetEndA] вас выпить.;x
EVTOPTAred_priest.33;Это была глупая идея;x
EVTDESCred_priest.34;[From.GetTitledFirstNameNoRegnal] страдает от уродства, но [red_priest.GetTitledFirstName] уверен[red_priest.GetEndA], что Владыка Света сможет излечить это от имени своего избранного. Красный Жрец возводит большой костер, и говорит, чтобы [From.GetTitledFirstNameNoRegnal] вош[From.GetLaYol] в него. [From.GetSheHe] делает это, но жар не наносит вреда, а вместо этого освобождает [From.GetHerHis] от [From.GetHerHis] беды!;x
EVTDESCred_priest.34B;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попробовать исцелить [From.GetHerHis], Красный Жрец развел[red_priest.GetEndA] большой костер, и предложил[red_priest.GetEndA] персонажу [From.GetTitledFirstNameNoRegnal] войти в него. [From.GetSheHe] сделал[From.GetEndA] это, но жар не навредил [From.GetHerHim], а вместо этого освободил [From.GetHerHis] от [From.GetHerHis] беды!;x
EVTDESCred_priest.34C;Уродство персонажа [From.GetTitledFirstNameNoRegnal] велико, но [red_priest.GetTitledFirstName] уверен[red_priest.GetEndA], что [From.GetSheHe] может быть исцелен[From.GetEndA] с использованием самой мощной магии, которой [red_priest.GetSheHe] обладает. Колдун заставляет [From.GetHerHis] выпить много вечерней тени для вызова глубоких видений, и в это же время зарезает целого быка. Когда [From.GetTitledFirstNameNoRegnal] просыпается из своего транса, вы видите, что [From.GetSheHe] исцелен[From.GetEndA]!;x
EVTDESCred_priest.34D;[From.GetTitledFirstNameNoRegnal] позволил[From.GetEndA] персонажу [red_priest.GetTitledFirstName] попытаться исцелить [From.GetHerHis], и поэтому колдун заставляет [From.GetHerHis] выпить большое количество вечерней тени для вызова глубоких видений, и в то же время, перерезает горло целому быку. Когда [From.GetTitledFirstNameNoRegnal] просыпается из своего транса, вы находите, что [From.GetSheHe] исцелен[From.GetEndA]!;x
